analysis,model_id,dataset_id,region,climatezone,age,has_required_predictors,model_result_available,varpart_available,has_finite_varpart,total_adjusted_r_squared,varpart_total,unique_human,unique_climate,shared,human_individual_importance,climate_individual_importance,unexplained,explained_component_sum,accounting_residual,full_component_sum,full_accounting_residual,varpart_total_residual,has_finite_decomposition,accounting_within_tolerance,has_negative_unique_human,has_negative_unique_climate,has_negative_shared,has_negative_unexplained,bounded_total_adjusted_r_squared,bounded_unique_human,bounded_unique_climate,bounded_shared,bounded_unexplained,bounded_component_sum,bounded_accounting_residual
spatial_events,analysis=spatial_events|dataset_id=14941|region=Oceania|climatezone=Polar,14941,Oceania,Polar,NA,TRUE,TRUE,TRUE,TRUE,0.4,0.4001,-0.0055,0.3439,0.0617,0.0254,0.3748,0.6,0.40009999999999996,-9.999999999993348e-5,1.0001,-9.999999999998899e-5,-9.999999999998899e-5,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0.4,0,0.3391518737672584,0.06084812623274163,0.6,1,0
spatial_events,analysis=spatial_events|dataset_id=14944|region=North America|climatezone=Cold_Dry_Summer,14944,North America,Cold_Dry_Summer,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=14948|region=North America|climatezone=Polar,14948,North America,Polar,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=14951|region=North America|climatezone=Cold_Dry_Summer,14951,North America,Cold_Dry_Summer,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=15032|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,15032,North America,Cold_Without_dry_season_Warm_Summer,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=15035|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,15035,North America,Cold_Without_dry_season_Warm_Summer,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=15061|region=Latin America|climatezone=Temperate_Dry_Summer,15061,Latin America,Temperate_Dry_Summer,NA,TRUE,TRUE,TRUE,TRUE,0.317,0.3172,-0.0247,0.3726,-0.0307,-0.0401,0.3573,0.683,0.3172,-1.9999999999997797e-4,1.0002,-1.9999999999997797e-4,-1.9999999999997797e-4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.317,0,0.317,0,0.683,1,0
spatial_events,analysis=spatial_events|dataset_id=15081|region=North America|climatezone=Temperate_Without_dry_season,15081,North America,Temperate_Without_dry_season,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=15101|region=Latin America|climatezone=Temperate_Dry_Summer,15101,Latin America,Temperate_Dry_Summer,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA
spatial_events,analysis=spatial_events|dataset_id=15103|region=Latin America|climatezone=Temperate_Dry_Summer,15103,Latin America,Temperate_Dry_Summer,NA,TRUE,TRUE,TRUE,TRUE,0.499,0.4993,0.0261,0.3257,0.1474,0.0999,0.3994,0.501,0.4992,-1.9999999999997797e-4,1.0002,-1.9999999999997797e-4,-3.0000000000002247e-4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.499,0.026089543269230773,0.32556951121794875,0.14734094551282054,0.501,1,0
