analysis,region,age,value,distance_km,n_records,n_connected,n_edges,moran_i,expected_i,p_greater,positive_autocorrelation,permutations,status,spatial_scope
temporal_spd,Latin America,6500,residual_axis_2,1998.094756296175,82,82,1049,-0.0325910933951231,-0.012345679012345678,0.861,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,6500,residual_axis_3,1998.094756296175,82,82,1049,-0.0507344258728918,-0.012345679012345678,0.996,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,7000,residual_axis_1,250,81,66,137,0.009297952115774331,-0.0125,0.377,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,7000,residual_axis_2,250,81,66,137,0.20676883576154495,-0.0125,0.017,TRUE,999,estimated,fixed_250km
temporal_spd,Latin America,7000,residual_axis_3,250,81,66,137,-0.1756931806631533,-0.0125,0.995,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,7000,residual_axis_1,500,81,75,288,0.039138760459735994,-0.0125,0.16,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,7000,residual_axis_2,500,81,75,288,0.08938570082041077,-0.0125,0.055,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,7000,residual_axis_3,500,81,75,288,-0.0700906019372983,-0.0125,0.881,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,7000,residual_axis_1,1998.094756296175,81,81,1029,0.03236251707512236,-0.0125,0.043,TRUE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,7000,residual_axis_2,1998.094756296175,81,81,1029,-0.047058994176075133,-0.0125,0.981,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,7000,residual_axis_3,1998.094756296175,81,81,1029,-0.044196165452851495,-0.0125,0.972,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,7500,residual_axis_1,250,81,67,144,-0.10012164089517568,-0.0125,0.882,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,7500,residual_axis_2,250,81,67,144,0.12795625581382705,-0.0125,0.037,TRUE,999,estimated,fixed_250km
temporal_spd,Latin America,7500,residual_axis_3,250,81,67,144,-0.16712644169573,-0.0125,0.995,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,7500,residual_axis_1,500,81,76,300,-0.051396848773640674,-0.0125,0.766,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,7500,residual_axis_2,500,81,76,300,0.05649224257188137,-0.0125,0.114,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,7500,residual_axis_3,500,81,76,300,-0.09097447908561561,-0.0125,0.973,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,7500,residual_axis_1,1998.094756296175,81,81,1023,-0.04324716374322217,-0.0125,0.972,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,7500,residual_axis_2,1998.094756296175,81,81,1023,-0.0391798234289854,-0.0125,0.946,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,7500,residual_axis_3,1998.094756296175,81,81,1023,-0.038110923606179445,-0.0125,0.926,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,8000,residual_axis_1,250,74,63,136,0.05457521562476485,-0.0136986301369863,0.178,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,8000,residual_axis_2,250,74,63,136,-0.02920989716028486,-0.0136986301369863,0.578,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,8000,residual_axis_3,250,74,63,136,-0.05457051504250532,-0.0136986301369863,0.666,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,8000,residual_axis_1,500,74,69,264,-0.019039026784412254,-0.0136986301369863,0.496,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,8000,residual_axis_2,500,74,69,264,0.003796356957233504,-0.0136986301369863,0.318,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,8000,residual_axis_3,500,74,69,264,-0.05235192437957781,-0.0136986301369863,0.757,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,8000,residual_axis_1,2088.890382773922,74,74,893,-0.039042441960120314,-0.0136986301369863,0.895,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,8000,residual_axis_2,2088.890382773922,74,74,893,-0.024512179296405742,-0.0136986301369863,0.632,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,8000,residual_axis_3,2088.890382773922,74,74,893,-0.018889448561601595,-0.0136986301369863,0.492,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,8500,residual_axis_1,250,71,59,114,0.014628469266755513,-0.014285714285714285,0.368,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,8500,residual_axis_2,250,71,59,114,0.018419029822577364,-0.014285714285714285,0.332,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,8500,residual_axis_3,250,71,59,114,-0.012724189016513348,-0.014285714285714285,0.469,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,8500,residual_axis_1,500,71,66,236,-0.024145498483067927,-0.014285714285714285,0.523,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,8500,residual_axis_2,500,71,66,236,-0.0025765533111939023,-0.014285714285714285,0.365,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,8500,residual_axis_3,500,71,66,236,-0.04748548141808646,-0.014285714285714285,0.695,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,8500,residual_axis_1,1998.094756296175,71,71,788,-0.044098770172918064,-0.014285714285714285,0.923,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,8500,residual_axis_2,1998.094756296175,71,71,788,-0.031728012041571364,-0.014285714285714285,0.73,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,8500,residual_axis_3,1998.094756296175,71,71,788,-0.018034238703073694,-0.014285714285714285,0.473,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,3500,residual_axis_1,250,84,71,162,-0.030423961842469573,-0.012048192771084338,0.558,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,3500,residual_axis_2,250,84,71,162,0.33768465960926075,-0.012048192771084338,0.001,TRUE,999,estimated,fixed_250km
temporal_spd,Latin America,3500,residual_axis_3,250,84,71,162,-0.06276152102213854,-0.012048192771084338,0.729,FALSE,999,estimated,fixed_250km
temporal_spd,Latin America,3500,residual_axis_1,500,84,79,335,-0.035876475267915695,-0.012048192771084338,0.66,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,3500,residual_axis_2,500,84,79,335,0.06510735427867496,-0.012048192771084338,0.076,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,3500,residual_axis_3,500,84,79,335,-0.013412303955736197,-0.012048192771084338,0.461,FALSE,999,estimated,fixed_500km
temporal_spd,Latin America,3500,residual_axis_1,2098.9631171848405,84,84,1232,-0.0014980610706487167,-0.012048192771084338,0.211,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,3500,residual_axis_2,2098.9631171848405,84,84,1232,-0.02706962820538914,-0.012048192771084338,0.788,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Latin America,3500,residual_axis_3,2098.9631171848405,84,84,1232,-0.008157465431139052,-0.012048192771084338,0.298,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,2000,residual_axis_1,250,46,37,106,-0.10664200321141801,-0.022222222222222223,0.868,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,2000,residual_axis_2,250,46,37,106,0.06940388139236862,-0.022222222222222223,0.125,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,2000,residual_axis_3,250,46,37,106,-0.011857138871493183,-0.022222222222222223,0.411,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,2000,residual_axis_1,500,46,42,164,-0.11221113245128515,-0.022222222222222223,0.972,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,2000,residual_axis_2,500,46,42,164,0.04229870849261631,-0.022222222222222223,0.121,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,2000,residual_axis_3,500,46,42,164,-0.006675571963128719,-0.022222222222222223,0.315,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,2000,residual_axis_1,3842.7040250381247,46,46,911,-0.02243038663190832,-0.022222222222222223,0.474,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,2000,residual_axis_2,3842.7040250381247,46,46,911,-0.02616760076931219,-0.022222222222222223,0.677,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,2000,residual_axis_3,3842.7040250381247,46,46,911,-0.013285465027456601,-0.022222222222222223,0.122,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,2500,residual_axis_1,250,45,36,108,-0.06434138658725273,-0.022727272727272728,0.657,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,2500,residual_axis_2,250,45,36,108,0.11172862444830005,-0.022727272727272728,0.072,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,2500,residual_axis_3,250,45,36,108,-0.04215985382507663,-0.022727272727272728,0.546,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,2500,residual_axis_1,500,45,41,164,-0.05829256079567316,-0.022727272727272728,0.697,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,2500,residual_axis_2,500,45,41,164,0.06183487373055492,-0.022727272727272728,0.095,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,2500,residual_axis_3,500,45,41,164,-0.048562232515168606,-0.022727272727272728,0.625,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,2500,residual_axis_1,3842.7040250381247,45,45,862,-0.01962195814762274,-0.022727272727272728,0.316,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,2500,residual_axis_2,3842.7040250381247,45,45,862,-0.04250439944372582,-0.022727272727272728,0.989,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,2500,residual_axis_3,3842.7040250381247,45,45,862,-0.019242291327792805,-0.022727272727272728,0.291,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,3000,residual_axis_1,250,47,38,112,-0.06755632305556723,-0.021739130434782608,0.676,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,3000,residual_axis_2,250,47,38,112,0.08454940249892111,-0.021739130434782608,0.097,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,3000,residual_axis_3,250,47,38,112,-0.02135763359976131,-0.021739130434782608,0.457,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,3000,residual_axis_1,500,47,43,171,-0.08634588023771538,-0.021739130434782608,0.876,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,3000,residual_axis_2,500,47,43,171,0.089964996657433835,-0.021739130434782608,0.043,TRUE,999,estimated,fixed_500km
temporal_spd,Oceania,3000,residual_axis_3,500,47,43,171,-0.08735256240528581,-0.021739130434782608,0.913,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,3000,residual_axis_1,3842.7040250381247,47,47,951,-0.021410054117689988,-0.021739130434782608,0.442,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,3000,residual_axis_2,3842.7040250381247,47,47,951,-0.025500282236112445,-0.021739130434782608,0.719,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,3000,residual_axis_3,3842.7040250381247,47,47,951,-0.018312993736879998,-0.021739130434782608,0.281,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,3500,residual_axis_1,250,46,37,110,-0.07414134724975295,-0.022222222222222223,0.723,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,3500,residual_axis_2,250,46,37,110,0.029966573991505607,-0.022222222222222223,0.208,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,3500,residual_axis_3,250,46,37,110,-0.1189965809249802,-0.022222222222222223,0.921,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,3500,residual_axis_1,500,46,42,169,-0.08924981798582028,-0.022222222222222223,0.898,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,3500,residual_axis_2,500,46,42,169,0.0559203647004495,-0.022222222222222223,0.088,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,3500,residual_axis_3,500,46,42,169,-0.05367754027165142,-0.022222222222222223,0.685,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,3500,residual_axis_1,3842.7040250381247,46,46,915,-0.025601345181163807,-0.022222222222222223,0.68,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,3500,residual_axis_2,3842.7040250381247,46,46,915,-0.018692528042115908,-0.022222222222222223,0.286,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,3500,residual_axis_3,3842.7040250381247,46,46,915,-0.018465450925363305,-0.022222222222222223,0.28,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,4000,residual_axis_1,250,47,38,112,-0.03004929387485644,-0.021739130434782608,0.447,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,4000,residual_axis_2,250,47,38,112,-0.043750998368588916,-0.021739130434782608,0.548,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,4000,residual_axis_3,250,47,38,112,-0.02053101069823116,-0.021739130434782608,0.417,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,4000,residual_axis_1,500,47,43,171,-0.06907552593243635,-0.021739130434782608,0.775,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,4000,residual_axis_2,500,47,43,171,0.010119771400822982,-0.021739130434782608,0.252,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,4000,residual_axis_3,500,47,43,171,-0.016032320666041846,-0.021739130434782608,0.37,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,4000,residual_axis_1,3842.7040250381247,47,47,951,-0.02374554506471957,-0.021739130434782608,0.556,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,4000,residual_axis_2,3842.7040250381247,47,47,951,-0.022289315169695987,-0.021739130434782608,0.486,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,4000,residual_axis_3,3842.7040250381247,47,47,951,-0.017753602874602478,-0.021739130434782608,0.25,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,4500,residual_axis_1,250,47,38,112,-0.03175026900017811,-0.021739130434782608,0.477,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,4500,residual_axis_2,250,47,38,112,-0.04993114720810506,-0.021739130434782608,0.593,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,4500,residual_axis_3,250,47,38,112,-0.07220159937338554,-0.021739130434782608,0.708,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,4500,residual_axis_1,500,47,43,171,-0.08247157781276435,-0.021739130434782608,0.874,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,4500,residual_axis_2,500,47,43,171,0.013995773856820487,-0.021739130434782608,0.217,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,4500,residual_axis_3,500,47,43,171,-0.05210406135970544,-0.021739130434782608,0.657,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,4500,residual_axis_1,3842.7040250381247,47,47,951,-0.011761648886403277,-0.021739130434782608,0.099,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,4500,residual_axis_2,3842.7040250381247,47,47,951,-0.026571668033692476,-0.021739130434782608,0.752,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,4500,residual_axis_3,3842.7040250381247,47,47,951,-0.014019317451414527,-0.021739130434782608,0.157,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,5000,residual_axis_1,250,47,38,112,-0.03227703861514779,-0.021739130434782608,0.477,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,5000,residual_axis_2,250,47,38,112,0.03494341143348284,-0.021739130434782608,0.205,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,5000,residual_axis_3,250,47,38,112,0.05069579708699952,-0.021739130434782608,0.167,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,5000,residual_axis_1,500,47,43,171,-0.07850270249315328,-0.021739130434782608,0.856,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,5000,residual_axis_2,500,47,43,171,0.10265566497785232,-0.021739130434782608,0.039,TRUE,999,estimated,fixed_500km
temporal_spd,Oceania,5000,residual_axis_3,500,47,43,171,-0.006674310791469642,-0.021739130434782608,0.337,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,5000,residual_axis_1,3842.7040250381247,47,47,951,-0.028131569559687875,-0.021739130434782608,0.816,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,5000,residual_axis_2,3842.7040250381247,47,47,951,-0.026330167326608568,-0.021739130434782608,0.733,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,5000,residual_axis_3,3842.7040250381247,47,47,951,-0.0174942881108957,-0.021739130434782608,0.23,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,5500,residual_axis_1,250,46,37,102,-0.09060600694235826,-0.022222222222222223,0.791,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,5500,residual_axis_2,250,46,37,102,-0.010651090670697458,-0.022222222222222223,0.37,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,5500,residual_axis_3,250,46,37,102,-0.04782959187651827,-0.022222222222222223,0.567,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,5500,residual_axis_1,500,46,42,157,-0.10694956423077166,-0.022222222222222223,0.959,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,5500,residual_axis_2,500,46,42,157,0.06637035583750403,-0.022222222222222223,0.107,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,5500,residual_axis_3,500,46,42,157,-0.04175908864103144,-0.022222222222222223,0.552,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,5500,residual_axis_1,3842.7040250381247,46,46,906,-0.024273330285972047,-0.022222222222222223,0.557,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,5500,residual_axis_2,3842.7040250381247,46,46,906,-0.025940052255744233,-0.022222222222222223,0.672,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,5500,residual_axis_3,3842.7040250381247,46,46,906,-0.013250616791921528,-0.022222222222222223,0.132,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,6000,residual_axis_1,250,45,36,93,-0.10091104901274503,-0.022727272727272728,0.823,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,6000,residual_axis_2,250,45,36,93,-0.01633809503508449,-0.022727272727272728,0.397,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,6000,residual_axis_3,250,45,36,93,-0.013020701706353542,-0.022727272727272728,0.394,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,6000,residual_axis_1,500,45,41,140,-0.10512678961311739,-0.022727272727272728,0.918,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,6000,residual_axis_2,500,45,41,140,0.03633403915058091,-0.022727272727272728,0.181,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,6000,residual_axis_3,500,45,41,140,0.005824568355985541,-0.022727272727272728,0.275,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,6000,residual_axis_1,3842.7040250381247,45,45,862,-0.02699871913735921,-0.022727272727272728,0.685,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,6000,residual_axis_2,3842.7040250381247,45,45,862,-0.024097461929264385,-0.022727272727272728,0.54,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,6000,residual_axis_3,3842.7040250381247,45,45,862,-0.014203955064711542,-0.022727272727272728,0.144,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,7000,residual_axis_1,250,42,32,77,-0.14076679882317253,-0.024390243902439025,0.902,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,7000,residual_axis_2,250,42,32,77,0.09410315866543413,-0.024390243902439025,0.12,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,7000,residual_axis_3,250,42,32,77,0.09589522594679234,-0.024390243902439025,0.125,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,7000,residual_axis_1,500,42,38,112,-0.11161757225661059,-0.024390243902439025,0.856,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,7000,residual_axis_2,500,42,38,112,0.06361918998339638,-0.024390243902439025,0.118,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,7000,residual_axis_3,500,42,38,112,0.06757415251225286,-0.024390243902439025,0.106,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,7000,residual_axis_1,3842.7040250381247,42,42,741,-0.023639300991495343,-0.024390243902439025,0.391,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,7000,residual_axis_2,3842.7040250381247,42,42,741,-0.026127007168680213,-0.024390243902439025,0.57,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,7000,residual_axis_3,3842.7040250381247,42,42,741,-0.006311849636158995,-0.024390243902439025,0.049,TRUE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,7500,residual_axis_1,250,42,32,77,-0.13819109375015598,-0.024390243902439025,0.905,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,7500,residual_axis_2,250,42,32,77,0.09880571327265458,-0.024390243902439025,0.11,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,7500,residual_axis_3,250,42,32,77,0.06323349974379262,-0.024390243902439025,0.168,FALSE,999,estimated,fixed_250km
temporal_spd,Oceania,7500,residual_axis_1,500,42,37,113,-0.11253137466800481,-0.024390243902439025,0.91,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,7500,residual_axis_2,500,42,37,113,0.08837243583278082,-0.024390243902439025,0.1,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,7500,residual_axis_3,500,42,37,113,0.05766253362223766,-0.024390243902439025,0.14,FALSE,999,estimated,fixed_500km
temporal_spd,Oceania,7500,residual_axis_1,3842.7040250381247,42,42,752,-0.025089073208510313,-0.024390243902439025,0.494,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,7500,residual_axis_2,3842.7040250381247,42,42,752,-0.021450504898224004,-0.024390243902439025,0.285,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Oceania,7500,residual_axis_3,3842.7040250381247,42,42,752,0.0030710681935512095,-0.024390243902439025,0.009,TRUE,999,estimated,dbmem_connectivity
temporal_spd,Asia,2000,residual_axis_1,250,174,127,185,0.13584298298852313,-0.005780346820809248,0.032,TRUE,999,estimated,fixed_250km
temporal_spd,Asia,2000,residual_axis_2,250,174,127,185,0.1357184994421568,-0.005780346820809248,0.034,TRUE,999,estimated,fixed_250km
temporal_spd,Asia,2000,residual_axis_3,250,174,127,185,0.019148956460938737,-0.005780346820809248,0.348,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,2000,residual_axis_1,500,174,164,442,0.10579887204683126,-0.005780346820809248,0.025,TRUE,999,estimated,fixed_500km
temporal_spd,Asia,2000,residual_axis_2,500,174,164,442,0.034668903409315485,-0.005780346820809248,0.178,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,2000,residual_axis_3,500,174,164,442,0.04405410348773179,-0.005780346820809248,0.127,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,2000,residual_axis_1,2307.7441142648972,174,174,4382,-0.0013633113848559484,-0.005780346820809248,0.28,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,2000,residual_axis_2,2307.7441142648972,174,174,4382,-0.019082441976797215,-0.005780346820809248,0.913,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,2000,residual_axis_3,2307.7441142648972,174,174,4382,-0.008547304024782067,-0.005780346820809248,0.544,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,2500,residual_axis_1,250,171,122,192,0.17824812394796685,-0.0058823529411764705,0.012,TRUE,999,estimated,fixed_250km
temporal_spd,Asia,2500,residual_axis_2,250,171,122,192,0.01325727953417451,-0.0058823529411764705,0.374,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,2500,residual_axis_3,250,171,122,192,0.05366689408274994,-0.0058823529411764705,0.212,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,2500,residual_axis_1,500,171,160,436,0.13084094484946315,-0.0058823529411764705,0.005,TRUE,999,estimated,fixed_500km
temporal_spd,Asia,2500,residual_axis_2,500,171,160,436,0.009329231335894897,-0.0058823529411764705,0.338,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,2500,residual_axis_3,500,171,160,436,0.06683808218282782,-0.0058823529411764705,0.073,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,2500,residual_axis_1,2307.7441142648972,171,171,4203,0.004446256259203482,-0.0058823529411764705,0.184,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,2500,residual_axis_2,2307.7441142648972,171,171,4203,-0.012752322447739784,-0.0058823529411764705,0.668,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,2500,residual_axis_3,2307.7441142648972,171,171,4203,-0.006246882490569019,-0.0058823529411764705,0.464,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,3000,residual_axis_1,250,174,130,197,0.1335373157917692,-0.005780346820809248,0.03,TRUE,999,estimated,fixed_250km
temporal_spd,Asia,3000,residual_axis_2,250,174,130,197,0.1319239468839195,-0.005780346820809248,0.036,TRUE,999,estimated,fixed_250km
temporal_spd,Asia,3000,residual_axis_3,250,174,130,197,0.029788227678845865,-0.005780346820809248,0.286,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,3000,residual_axis_1,500,174,163,456,0.12623996057334455,-0.005780346820809248,0.009,TRUE,999,estimated,fixed_500km
temporal_spd,Asia,3000,residual_axis_2,500,174,163,456,0.033121826672394404,-0.005780346820809248,0.171,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,3000,residual_axis_3,500,174,163,456,0.08529208746387948,-0.005780346820809248,0.045,TRUE,999,estimated,fixed_500km
temporal_spd,Asia,3000,residual_axis_1,2307.7441142648972,174,174,4464,0.00419101927195208,-0.005780346820809248,0.168,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,3000,residual_axis_2,2307.7441142648972,174,174,4464,-0.015700526660676638,-0.005780346820809248,0.798,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,3000,residual_axis_3,2307.7441142648972,174,174,4464,-0.016156295579649288,-0.005780346820809248,0.829,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,3500,residual_axis_1,250,172,126,186,0.04474435021838183,-0.005847953216374269,0.215,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,3500,residual_axis_2,250,172,126,186,0.1286895410216237,-0.005847953216374269,0.044,TRUE,999,estimated,fixed_250km
temporal_spd,Asia,3500,residual_axis_3,250,172,126,186,-0.09459316795988056,-0.005847953216374269,0.894,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,3500,residual_axis_1,500,172,162,433,0.11014178106957767,-0.005847953216374269,0.021,TRUE,999,estimated,fixed_500km
temporal_spd,Asia,3500,residual_axis_2,500,172,162,433,-0.004556117776422024,-0.005847953216374269,0.474,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,3500,residual_axis_3,500,172,162,433,0.01870580332477138,-0.005847953216374269,0.258,FALSE,999,estimated,fixed_500km
temporal_spd,Asia,3500,residual_axis_1,2307.7441142648972,172,172,4355,0.05360637981725159,-0.005847953216374269,0.001,TRUE,999,estimated,dbmem_connectivity
temporal_spd,Asia,3500,residual_axis_2,2307.7441142648972,172,172,4355,-0.010340156448696338,-0.005847953216374269,0.608,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,3500,residual_axis_3,2307.7441142648972,172,172,4355,-0.014715289045884525,-0.005847953216374269,0.795,FALSE,999,estimated,dbmem_connectivity
temporal_spd,Asia,4000,residual_axis_1,250,174,128,195,0.08006088786606558,-0.005780346820809248,0.096,FALSE,999,estimated,fixed_250km
temporal_spd,Asia,4000,residual_axis_2,250,174,128,195,0.16453943254808207,-0.005780346820809248,0.013,TRUE,999,estimated,fixed_250km
