analysis,dataset_id,region,climatezone,model_id,predictor,varpart_unique,unique,average_share,individual,individual_percent,predictor_present,shared,varpart_total,total_adjusted_r_squared,model_result_available,varpart_available,has_required_predictors,has_finite_total,has_positive_total,has_finite_individual,has_finite_varpart,has_negative_unique,has_negative_individual,is_importance_eligible,exclusion_reason,zero_truncated_individual,zero_truncated_total,zero_truncated_allocation,signed_allocation,climatezone_label
spatial_spd,40875,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=40875|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1499,0.1499,0.044499999999999984,0.1944,40.08,TRUE,0.0889,0.485,0.485,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1944,0.485,0.4008247422680412,0.4008247422680412,CWS
spatial_spd,2888,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=2888|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-9e-4,-9e-4,-0.0178,-0.0187,-3.93,TRUE,-0.0354,0.4758,0.476,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.4944,0,-0.03928571428571429,CWS
spatial_spd,17400,North America,Polar,analysis=spatial_spd|dataset_id=17400|region=North America|climatezone=Polar,human,0.0081,0.0081,0.0592,0.0673,23.61,TRUE,0.1184,0.2847,0.285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0673,0.2847,0.23638918159466105,0.236140350877193,POL
spatial_spd,24190,Europe,Cold - Cold Summer,analysis=spatial_spd|dataset_id=24190|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0322,-0.0322,0.0267,-0.0055,-2.57,TRUE,0.0535,0.2144,0.214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.2198,0,-0.02570093457943925,CCS
spatial_spd,20034,Europe,Cold - Cold Summer,analysis=spatial_spd|dataset_id=20034|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0457,-0.0457,0.059399999999999994,0.0137,10.62,TRUE,0.1188,0.1287,0.129,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0137,0.1287,0.10644910644910645,0.1062015503875969,CCS
spatial_spd,1030,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=1030|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0163,-0.0163,0.0236,0.0073,3.12,TRUE,0.0472,0.234,0.234,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0073,0.2341,0.031183255019222554,0.031196581196581197,CCS
spatial_spd,1961,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=1961|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1263,0.1263,-0.01899999999999999,0.1073,29.48,TRUE,-0.0378,0.3644,0.364,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1073,0.3643,0.2945374691188581,0.2947802197802198,CWS
spatial_spd,41025,North America,Cold - Hot Summer,analysis=spatial_spd|dataset_id=41025|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,-0.0035,-0.0035,-0.0277,-0.0312,-29.43,TRUE,-0.0554,0.1061,0.106,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.1373,0,-0.2943396226415094,CHS
spatial_spd,2644,North America,Cold - Dry Summer,analysis=spatial_spd|dataset_id=2644|region=North America|climatezone=Cold_Dry_Summer,human,-0.0643,-0.0643,0.0797,0.0154,6.16,TRUE,0.1593,0.2501,0.25,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0154,0.25020000000000003,0.061550759392486006,0.0616,CDS
spatial_spd,1897,North America,Cold - Hot Summer,analysis=spatial_spd|dataset_id=1897|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,-0.0617,-0.0617,0.0092,-0.0525,-18.17,TRUE,0.0185,0.2893,0.289,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.3418,0,-0.18166089965397925,CHS
spatial_spd,2378,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=2378|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0636,0.0636,0.1065,0.1701,36.9,TRUE,0.2131,0.4608,0.461,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1701,0.4608,0.369140625,0.3689804772234273,CWS
spatial_spd,1650,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=1650|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0035,0.0035,0.056799999999999996,0.0603,13.4,TRUE,0.1138,0.4495,0.45,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0603,0.4495,0.13414905450500555,0.134,CCS
spatial_spd,15309,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=15309|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0763,-0.0763,0.09820000000000001,0.0219,14.22,TRUE,0.1964,0.1541,0.154,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0219,0.15410000000000001,0.14211550940947434,0.1422077922077922,CWS
spatial_spd,355,Latin America,Polar,analysis=spatial_spd|dataset_id=355|region=Latin America|climatezone=Polar,human,-0.0198,-0.0198,0.0993,0.0795,37.32,TRUE,0.1988,0.2133,0.213,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0795,0.2133,0.3727144866385373,0.3732394366197183,POL
spatial_spd,2351,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=2351|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0339,-0.0339,0.106,0.0721,14.74,TRUE,0.212,0.4892,0.489,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0721,0.4892,0.14738348323793948,0.1474437627811861,CCS
spatial_spd,46457,Europe,Cold - Cold Summer,analysis=spatial_spd|dataset_id=46457|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0021,0.0021,0.0174,0.0195,5.77,TRUE,0.0348,0.3381,0.338,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0195,0.3381,0.05767524401064773,0.05769230769230769,CCS
spatial_spd,1656,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=1656|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.2748,0.2748,-0.03699999999999998,0.2378,64.27,TRUE,-0.0741,0.37,0.37,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.2378,0.37,0.6427027027027027,0.6427027027027027,CCS
spatial_spd,3031,North America,Cold - Hot Summer,analysis=spatial_spd|dataset_id=3031|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,0.0448,0.0448,0.07239999999999999,0.1172,26.88,TRUE,0.1447,0.4357,0.436,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1172,0.4357,0.26899242598117973,0.26880733944954127,CHS
spatial_spd,41222,Europe,Temperate,analysis=spatial_spd|dataset_id=41222|region=Europe|climatezone=Temperate_Without_dry_season,human,0.0022,0.0022,0.0344,0.0366,12.84,TRUE,0.0688,0.2854,0.285,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0366,0.2853,0.12828601472134596,0.12842105263157896,TMP
spatial_spd,23008,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=23008|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0316,-0.0316,0.012000000000000004,-0.0196,-6.9,TRUE,0.024,0.2837,0.284,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.3033,0,-0.06901408450704226,CWS
spatial_spd,20306,North America,Arid,analysis=spatial_spd|dataset_id=20306|region=North America|climatezone=Arid,human,0.0944,0.0944,-0.007900000000000004,0.0865,104.22,TRUE,-0.0158,0.0827,0.083,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0.0865,0.0865,1,1.042168674698795,ARD
spatial_spd,543,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=543|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.1556,0.1556,-0.012199999999999989,0.1434,52.53,TRUE,-0.0243,0.2733,0.273,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1434,0.2733,0.5246981339187706,0.5252747252747252,CCS
spatial_spd,4147,Europe,Temperate,analysis=spatial_spd|dataset_id=4147|region=Europe|climatezone=Temperate_Without_dry_season,human,0.0814,0.0814,-0.017100000000000004,0.0643,24.54,TRUE,-0.0342,0.2618,0.262,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0643,0.2619,0.24551355479190526,0.24541984732824426,TMP
spatial_spd,17406,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=17406|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0383,0.0383,0.10750000000000001,0.1458,37.29,TRUE,0.2148,0.3907,0.391,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1458,0.39080000000000004,0.37308085977482086,0.3728900255754476,CWS
spatial_spd,48935,Europe,Arid,analysis=spatial_spd|dataset_id=48935|region=Europe|climatezone=Arid,human,0.0309,0.0309,-0.038,-0.0071,-1.63,TRUE,-0.0759,0.436,0.436,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0.4431,0,-0.01628440366972477,ARD
spatial_spd,40861,North America,Cold - Hot Summer,analysis=spatial_spd|dataset_id=40861|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,-0.0182,-0.0182,0.0716,0.0534,24.95,TRUE,0.1431,0.2145,0.214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0534,0.2145,0.24895104895104897,0.24953271028037385,CHS
spatial_spd,39474,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=39474|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.4176,0.4176,-0.08270000000000005,0.3349,69.48,TRUE,-0.1654,0.482,0.482,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.3349,0.482,0.6948132780082987,0.6948132780082987,CWS
spatial_spd,48361,North America,Cold - Dry Summer,analysis=spatial_spd|dataset_id=48361|region=North America|climatezone=Cold_Dry_Summer,human,-0.0077,-0.0077,-0.012599999999999998,-0.0203,-4.56,TRUE,-0.0252,0.4448,0.445,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.4651,0,-0.04561797752808988,CDS
spatial_spd,25,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=25|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0422,0.0422,0.0552,0.0974,15.58,TRUE,0.1105,0.6248,0.625,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0974,0.6248,0.15588988476312418,0.15584,CCS
spatial_spd,1107,North America,Polar,analysis=spatial_spd|dataset_id=1107|region=North America|climatezone=Polar,human,-0.0348,-0.0348,-0.0182,-0.053,-14.97,TRUE,-0.0363,0.3535,0.354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.4065,0,-0.1497175141242938,POL
spatial_spd,14289,Europe,Temperate,analysis=spatial_spd|dataset_id=14289|region=Europe|climatezone=Temperate_Without_dry_season,human,0.1271,0.1271,0.01200000000000001,0.1391,73.99,TRUE,0.0241,0.1879,0.188,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1391,0.1879,0.7402873869079297,0.7398936170212767,TMP
spatial_spd,25767,Europe,Polar,analysis=spatial_spd|dataset_id=25767|region=Europe|climatezone=Polar,human,-0.0388,-0.0388,0.0698,0.031,24.22,TRUE,0.1396,0.1274,0.128,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.031,0.1275,0.24313725490196078,0.2421875,POL
spatial_spd,15350,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=15350|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1651,0.1651,0.1625,0.3276,75.48,TRUE,0.3251,0.4342,0.434,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.3276,0.4341,0.7546648237733241,0.7548387096774194,CWS
spatial_spd,16231,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=16231|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0121,0.0121,0.1357,0.1478,55.15,TRUE,0.2714,0.2676,0.268,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.1478,0.2676,0.5523168908819133,0.5514925373134327,CWS
spatial_spd,2590,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=2590|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.1084,-0.1084,0.0904,-0.018,-100,TRUE,0.1807,0.0185,0.018,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.0365,0,-1,CCS
spatial_spd,17381,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=17381|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.035,-0.035,0.019600000000000003,-0.0154,-2.94,TRUE,0.0391,0.5226,0.523,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.538,0,-0.029445506692160613,CCS
spatial_spd,4397,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=4397|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.024,0.024,0.0383,0.0623,34.23,TRUE,0.0764,0.1821,0.182,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0623,0.1821,0.3421197144426139,0.3423076923076923,CWS
spatial_spd,15292,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=15292|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0266,0.0266,0.11750000000000001,0.1441,25.06,TRUE,0.2351,0.575,0.575,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1441,0.575,0.2506086956521739,0.2506086956521739,CWS
spatial_spd,15306,Latin America,Polar,analysis=spatial_spd|dataset_id=15306|region=Latin America|climatezone=Polar,human,-0.0408,-0.0408,0.0616,0.0208,5.86,TRUE,0.1231,0.3552,0.355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0208,0.35519999999999996,0.058558558558558564,0.05859154929577465,POL
spatial_spd,3500,North America,Temperate,analysis=spatial_spd|dataset_id=3500|region=North America|climatezone=Temperate_Without_dry_season,human,0.185,0.185,-0.0547,0.1303,40.47,TRUE,-0.1094,0.3216,0.322,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1303,0.3216,0.40516169154228854,0.4046583850931677,TMP
spatial_spd,4330,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=4330|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0366,-0.0366,0.0173,-0.0193,-4.86,TRUE,0.0347,0.3971,0.397,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.4164,0,-0.04861460957178841,CWS
spatial_spd,2476,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=2476|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0632,-0.0632,0.022700000000000005,-0.0405,-48.8,TRUE,0.0456,0.083,0.083,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.1235,0,-0.4879518072289157,CCS
spatial_spd,21700,Latin America,Temperate,analysis=spatial_spd|dataset_id=21700|region=Latin America|climatezone=Temperate_Without_dry_season,human,0.1625,0.1625,0.043399999999999994,0.2059,29.75,TRUE,0.0869,0.6919,0.692,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.2059,0.6919,0.29758635640988584,0.2975433526011561,TMP
spatial_spd,2382,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=2382|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0661,-0.0661,0.11710000000000001,0.051,17.71,TRUE,0.2341,0.288,0.288,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.051,0.2881,0.17702186740715026,0.17708333333333334,CWS
spatial_spd,24593,Europe,Temperate,analysis=spatial_spd|dataset_id=24593|region=Europe|climatezone=Temperate_Without_dry_season,human,0.1737,0.1737,0.051199999999999996,0.2249,46.18,TRUE,0.1024,0.4867,0.487,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.2249,0.48669999999999997,0.4620916375590713,0.46180698151950716,TMP
spatial_spd,2343,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=2343|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0055,0.0055,0.0813,0.0868,17.22,TRUE,0.1626,0.5037,0.504,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0868,0.5038,0.1722905915045653,0.17222222222222222,CWS
spatial_spd,4501,Europe,Cold - Cold Summer,analysis=spatial_spd|dataset_id=4501|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0727,0.0727,-0.050100000000000006,0.0226,8.16,TRUE,-0.1002,0.277,0.277,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0226,0.277,0.0815884476534296,0.0815884476534296,CCS
spatial_spd,41756,Europe,Cold - Cold Summer,analysis=spatial_spd|dataset_id=41756|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.0385,0.0385,-0.0381,4e-4,0.12,TRUE,-0.0763,0.3389,0.339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,4e-4,0.33890000000000003,0.0011802891708468574,0.0011799410029498525,CCS
spatial_spd,22689,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=22689|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0618,0.0618,-0.0363,0.0255,12.94,TRUE,-0.0726,0.197,0.197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0255,0.197,0.12944162436548223,0.12944162436548223,CWS
spatial_spd,15136,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=15136|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0451,-0.0451,0.1105,0.0654,21.44,TRUE,0.2209,0.3052,0.305,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0654,0.3052,0.21428571428571427,0.21442622950819673,CWS
spatial_spd,20616,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=20616|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,0.1835,0.1835,0.017100000000000004,0.2006,32.46,TRUE,0.0342,0.6185,0.618,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.2006,0.6184000000000001,0.324385510996119,0.32459546925566346,CCS
spatial_spd,3926,Europe,Polar,analysis=spatial_spd|dataset_id=3926|region=Europe|climatezone=Polar,human,0.1404,0.1404,-0.0761,0.0643,15.31,TRUE,-0.1521,0.4206,0.42,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0643,0.4205,0.1529131985731272,0.1530952380952381,POL
spatial_spd,45379,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=45379|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.1561,0.1561,0.032800000000000024,0.1889,38.32,TRUE,0.0656,0.4934,0.493,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1889,0.4934,0.3828536684231861,0.3831643002028398,CWS
spatial_spd,21770,North America,Temperate,analysis=spatial_spd|dataset_id=21770|region=North America|climatezone=Temperate_Without_dry_season,human,-0.0223,-0.0223,0.1328,0.1105,27.83,TRUE,0.2656,0.3973,0.397,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.1105,0.3972,0.27819738167170194,0.2783375314861461,TMP
spatial_spd,25773,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=25773|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,0.0022,0.0022,0.1266,0.1288,71.56,TRUE,0.2534,0.1802,0.18,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.1288,0.18009999999999998,0.7151582454192116,0.7155555555555556,CWS
spatial_spd,4256,Europe,Temperate - Dry Summer,analysis=spatial_spd|dataset_id=4256|region=Europe|climatezone=Temperate_Dry_Summer,human,-0.0186,-0.0186,0.03949999999999999,0.0209,9.54,TRUE,0.079,0.2194,0.219,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0209,0.2194,0.09525979945305377,0.09543378995433789,TDS
spatial_spd,1782,North America,Cold - Hot Summer,analysis=spatial_spd|dataset_id=1782|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,0.4862,0.4862,-0.03560000000000002,0.4506,71.52,TRUE,-0.0712,0.6297,0.63,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.4506,0.6297,0.7155788470700333,0.7152380952380952,CHS
spatial_spd,2620,North America,Arid,analysis=spatial_spd|dataset_id=2620|region=North America|climatezone=Arid,human,0.0774,0.0774,0.055300000000000016,0.1327,26.07,TRUE,0.1105,0.5094,0.509,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1327,0.5094,0.2605025520219867,0.2607072691552063,ARD
spatial_spd,4024,Europe,Cold - Cold Summer,analysis=spatial_spd|dataset_id=4024|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.0728,-0.0728,0.009099999999999997,-0.0637,-151.67,TRUE,0.018,0.0423,0.042,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.1061,0,-1.5166666666666668,CCS
spatial_spd,489,North America,Cold - Hot Summer,analysis=spatial_spd|dataset_id=489|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,human,-0.0736,-0.0736,0.014600000000000002,-0.059,-27.57,TRUE,0.0293,0.2142,0.214,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,NA,0,0.2732,0,-0.2757009345794392,CHS
spatial_spd,24256,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=24256|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0152,-0.0152,0.0675,0.0523,11.1,TRUE,0.1351,0.4707,0.471,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0523,0.4706,0.1111347216319592,0.11104033970276009,CWS
spatial_spd,1716,North America,Cold - Warm Summer,analysis=spatial_spd|dataset_id=1716|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0269,-0.0269,0.1109,0.084,21.88,TRUE,0.2218,0.384,0.384,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.084,0.384,0.21875,0.21875,CWS
spatial_spd,26431,Europe,Cold - Warm Summer,analysis=spatial_spd|dataset_id=26431|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,human,-0.0342,-0.0342,0.0469,0.0127,5.83,TRUE,0.0939,0.2185,0.218,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0127,0.2185,0.05812356979405034,0.05825688073394495,CWS
spatial_spd,17296,North America,Cold - Cold Summer,analysis=spatial_spd|dataset_id=17296|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,human,-0.004,-0.004,0.0051,0.0011,1.1,TRUE,0.0103,0.0996,0.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0011,0.09960000000000001,0.01104417670682731,0.011,CCS
spatial_spd,19266,North America,Polar,analysis=spatial_spd|dataset_id=19266|region=North America|climatezone=Polar,human,0.0347,0.0347,-0.0402,-0.0055,-1.88,TRUE,-0.0803,0.2923,0.292,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,0,0.2977,0,-0.018835616438356163,POL
spatial_spd,15872,North America,Temperate,analysis=spatial_spd|dataset_id=15872|region=North America|climatezone=Temperate_Without_dry_season,human,0.0648,0.0648,0.0165,0.0813,21.74,TRUE,0.0331,0.3741,0.374,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.0813,0.374,0.21737967914438502,0.21737967914438502,TMP
spatial_spd,537,Latin America,Polar,analysis=spatial_spd|dataset_id=537|region=Latin America|climatezone=Polar,human,0.082,0.082,0.14700000000000002,0.229,35.56,TRUE,0.2941,0.644,0.644,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.229,0.644,0.3555900621118012,0.3555900621118012,POL
spatial_spd,47011,Latin America,Temperate,analysis=spatial_spd|dataset_id=47011|region=Latin America|climatezone=Temperate_Without_dry_season,human,0.1635,0.1635,0.02779999999999999,0.1913,41.68,TRUE,0.0557,0.4594,0.459,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,NA,0.1913,0.45940000000000003,0.4164127122333478,0.4167755991285403,TMP
spatial_spd,14951,North America,Cold - Dry Summer,analysis=spatial_spd|dataset_id=14951|region=North America|climatezone=Cold_Dry_Summer,human,-0.0036,-0.0036,0.018,0.0144,2.87,TRUE,0.036,0.5006,0.501,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,0.0144,0.5007,0.028759736369083282,0.02874251497005988,CDS
