cohort,proxy_variant,region,age,status,selection_status,human_climate_only_balance,controlled_human,controlled_climate,controlled_balance,human_climate_only_ranking,controlled_ranking,ranking_changed,zero_allocation_human,zero_allocation_climate,zero_allocation_space,unique_adjusted_r2_pure_human,unique_adjusted_r2_pure_climate,unique_adjusted_r2_pure_space,unique_adjusted_r2_shared,unique_adjusted_r2_total_explained,unique_adjusted_r2_unexplained,requested_regional_events,retained_human_predictors,reference_category
observed_events_only,spd,North America,4000,spatial_model_estimated,selected,-0.0766,0.008,0.0517,-0.0437,climate,climate,FALSE,0.04395604395604396,0.2840659340659341,0.671978021978022,0.004638024086789594,0.015506635290405746,0.08463565602403889,0.07726582074185184,0.18204613614308607,0.8179538638569139,,spd,bi
observed_events_only,spd,North America,4500,spatial_model_estimated,selected,-0.0869,0.0082,0.0561,-0.0479,climate,climate,FALSE,0.03942307692307693,0.26971153846153845,0.6908653846153846,0.006799318090771056,0.015644566741760957,0.10192826556231416,0.08350659199407306,0.20787874238891924,0.7921212576110808,,spd,bi
observed_events_only,spd,North America,5000,spatial_model_estimated,selected,-0.0928,0.0045,0.059,-0.0545,climate,climate,FALSE,0.024986118822876182,0.3275957801221544,0.6474181010549696,0.0025034357742472757,0.01873873901792933,0.07358747935720511,0.08528419393324649,0.1801138480826282,0.8198861519173718,,spd,bi
observed_events_only,spd,North America,5500,spatial_model_estimated,selected,-0.0736,0.0115,0.0505,-0.03900000000000001,climate,climate,FALSE,0.05958549222797927,0.2616580310880829,0.6787564766839378,0.01181875610450478,0.016185625019443428,0.0966393709931167,0.06832562118384755,0.19296937330091246,0.8070306266990875,,spd,bi
observed_events_only,spd,North America,6000,spatial_model_estimated,selected,-0.077,0.0133,0.0525,-0.0392,climate,climate,FALSE,0.06626806178375685,0.2615844544095665,0.6721474838066767,0.014014872681424206,0.015369863957769181,0.09821640422096933,0.07315559274841521,0.20075673360857793,0.7992432663914221,,spd,bi
observed_events_only,spd,North America,6500,spatial_model_estimated,selected,-0.0895,0.0085,0.0581,-0.0496,climate,climate,FALSE,0.03992484734617191,0.27289807421324563,0.6871770784405825,0.007777331603330939,0.017460075615280846,0.10476286295394921,0.0829372573672571,0.2129375275398181,0.7870624724601819,,spd,bi
observed_events_only,spd,North America,7000,spatial_model_estimated,selected,-0.0837,0.0112,0.0599,-0.0487,climate,climate,FALSE,0.0521415270018622,0.27886405959031657,0.6689944134078212,0.010101082146498519,0.02393547064522583,0.10742835005847196,0.07324432994304508,0.2147092327932414,0.7852907672067586,,spd,bi
observed_events_only,spd,North America,7500,spatial_model_estimated,selected,-0.0735,0.011,0.0585,-0.0475,climate,climate,FALSE,0.061659192825112105,0.32791479820627806,0.6104260089686099,0.009498720974341457,0.030890705366254934,0.07982405599320697,0.058182181471336136,0.1783956638051395,0.8216043361948605,,spd,bi
observed_events_only,spd,North America,8000,spatial_model_estimated,selected,-0.0952,0.0095,0.0721,-0.0626,climate,climate,FALSE,0.047263681592039794,0.3587064676616915,0.5940298507462687,0.01023931870384931,0.04018764799934449,0.08885548994220638,0.061769252616139414,0.2010517092615396,0.7989482907384604,,spd,bi
observed_events_only,spd,North America,8500,spatial_model_estimated,selected,-0.09319999999999999,0.0051,0.0637,-0.058600000000000006,climate,climate,FALSE,0.02428571428571429,0.3033333333333334,0.6723809523809524,0.003083407854634679,0.027113010679639893,0.10606125833137137,0.0738009420131438,0.21005861887878974,0.7899413811212103,,spd,bi
observed_events_only,spd,Europe,2000,spatial_model_estimated,selected,-0.11,0.0061,0.1082,-0.10210000000000001,climate,climate,FALSE,0.03344298245614035,0.5932017543859649,0.3733552631578947,0.011807686706924114,0.10602182128119553,0.06518239675943083,-6.713506537218139e-4,0.18234055409382866,0.8176594459061713,,spd,bi
observed_events_only,spd,Europe,2500,spatial_model_estimated,selected,-0.08149999999999999,0.0101,0.0823,-0.0722,climate,climate,FALSE,0.06445437141033822,0.5252074026802808,0.41033822590938096,0.013874750931012203,0.07682437175551782,0.05749681038522858,0.008571351051854692,0.1567672841236133,0.8432327158763867,,spd,bi
observed_events_only,spd,Europe,3000,spatial_model_estimated,selected,-0.0359,0.0112,0.0437,-0.0325,climate,climate,FALSE,0.11678832116788321,0.45568300312825866,0.4275286757038582,0.007670556027286168,0.03680377444640415,0.03773937586778231,0.01360103510730748,0.0958147414487801,0.9041852585512199,,spd,bi
observed_events_only,spd,Europe,3500,spatial_model_estimated,selected,-0.028900000000000002,0.0312,0.0562,-0.025,climate,climate,FALSE,0.1555333998005982,0.2801595214356929,0.5643070787637089,0.03688765581161835,0.05809291095043101,0.12814309089900988,-0.02246532266292689,0.20065833499813235,0.7993416650018677,,spd,bi
observed_events_only,spd,Europe,4000,spatial_model_estimated,selected,-0.045899999999999996,0.006,0.0547,-0.0487,climate,climate,FALSE,0.04987531172069826,0.45469659185369904,0.49542809642560265,0.005025480025167339,0.05662339192607846,0.06396792563069864,-0.0053598265825688385,0.1202569709993756,0.8797430290006244,,spd,bi
observed_events_only,spd,Europe,4500,spatial_model_estimated,selected,-0.0647,8e-4,0.0685,-0.06770000000000001,climate,climate,FALSE,0.004405286343612334,0.3772026431718062,0.6183920704845814,0.0014726499672021998,0.07219221806159026,0.11848802540042047,-0.010571157842064305,0.18158173558714863,0.8184182644128514,,spd,bi
observed_events_only,spd,Europe,5000,spatial_model_estimated,selected,-0.0386,0.0121,0.0568,-0.044700000000000004,climate,climate,FALSE,0.09029850746268656,0.42388059701492536,0.48582089552238805,0.016506597581311455,0.06712905670678815,0.08072718244533506,-0.030374484362210685,0.13398835237122397,0.866011647628776,,spd,bi
observed_events_only,spd,Europe,5500,spatial_model_estimated,selected,-0.0733,7e-4,0.0733,-0.0726,climate,climate,FALSE,0.005494505494505494,0.575353218210361,0.4191522762951334,0.0059359250619639425,0.07768324059853782,0.05617378778698945,-0.012391220250612789,0.12740173319687842,0.8725982668031216,,spd,bi
observed_events_only,spd,Europe,6000,spatial_model_estimated,selected,-0.0438,0.0128,0.0584,-0.0456,climate,climate,FALSE,0.11091854419410746,0.5060658578856152,0.38301559792027734,0.008005777901857192,0.055615889920623385,0.04580252611240754,0.005978505170317949,0.11540269910520606,0.8845973008947939,,spd,bi
observed_events_only,spd,Europe,6500,spatial_model_estimated,selected,-0.006799999999999997,0.0314,0.0398,-0.008400000000000005,climate,climate,FALSE,0.2672340425531915,0.33872340425531916,0.3940425531914894,0.015884906933655296,0.025983239169867667,0.04893412094106142,0.026685421490224792,0.11748768853480918,0.8825123114651908,,spd,bi
observed_events_only,spd,Europe,7000,spatial_model_estimated,selected,-0.0478,0.0124,0.0659,-0.0535,climate,climate,FALSE,0.10726643598615918,0.5700692041522492,0.3226643598615917,9.076936265633995e-4,0.060137229426169614,0.04078191328088887,0.013752167783267377,0.11557900411688926,0.8844209958831107,,spd,bi
observed_events_only,spd,Europe,7500,spatial_model_estimated,selected,-5.000000000000004e-4,0.0468,0.051,-0.004199999999999995,climate,climate,FALSE,0.3027166882276843,0.32988357050452777,0.36739974126778785,0.035758702681055965,0.043732943166214455,0.05954320130687951,0.015525769445656756,0.1545606165998067,0.8454393834001933,,spd,bi
observed_events_only,spd,Europe,8000,spatial_model_estimated,selected,-0.0361,0.0129,0.0626,-0.0497,climate,climate,FALSE,0.10311750599520385,0.5003996802557954,0.3964828137490008,0.008051531243029042,0.07124092706772112,0.04985218912113809,-0.003981939483203356,0.1251627079486849,0.8748372920513151,,spd,bi
observed_events_only,spd,Europe,8500,spatial_model_estimated,selected,-0.0314,0.0159,0.0412,-0.0253,climate,climate,FALSE,0.14695009242144177,0.3807763401109057,0.4722735674676525,0.007360258777290185,0.02668463315325309,0.0492599933696477,0.024935284239438915,0.1082401695396299,0.8917598304603701,,spd,bi
observed_events_only,spd,Latin America,2000,spatial_model_estimated,selected,-0.1466,0.0048,0.1406,-0.1358,climate,climate,FALSE,0.028537455410225916,0.8359096313912009,0.13555291319857313,7.592679839880656e-4,0.12574990488365723,0.015581677582610198,0.026104264702504043,0.16819511515275953,0.8318048848472405,,spd,no_impact
observed_events_only,spd,Latin America,2500,spatial_model_estimated,selected,-0.1416,0.0097,0.1409,-0.13119999999999998,climate,climate,FALSE,0.05350248207391065,0.7771649200220629,0.1693325979040265,0.005439319712083224,0.1261148015020529,0.028798099413360978,0.021039447983082105,0.1813916686105792,0.8186083313894208,,spd,no_impact
observed_events_only,spd,Latin America,3000,spatial_model_estimated,selected,-0.1628,0.0133,0.1693,-0.156,climate,climate,FALSE,0.06646676661669165,0.8460769615192404,0.08745627186406797,0.02377422603759871,0.17286603679238466,0.020078821282065507,-0.016609893078166738,0.20010919103388214,0.7998908089661179,,spd,no_impact
observed_events_only,spd,Latin America,4000,spatial_model_estimated,selected,-0.1643,0.0274,0.1938,-0.1664,climate,climate,FALSE,0.1229802513464991,0.86983842010772,0.00718132854578097,0.0407383317595319,0.20923251444295843,0.004395335172175829,-0.03162747059873028,0.22273871077593588,0.7772612892240641,,spd,no_impact
observed_events_only,spd,Latin America,4500,no_spatial_terms_selected,no_terms_selected,-0.16590000000000002,0.0157,0.1816,-0.16590000000000002,climate,climate,FALSE,0.07957425240750125,0.9204257475924987,0,0.02117226795077798,0.18704610896322627,0,-0.01088276656057241,0.19733561035343183,0.8026643896465682,,spd,no_impact
observed_events_only,spd,Latin America,5000,spatial_model_estimated,selected,-0.1544,0.0191,0.1419,-0.12279999999999999,climate,climate,FALSE,0.08138048572645931,0.6046016190881978,0.314017895185343,0.021278728904059463,0.11251704422916231,0.030699741108777046,0.07019153865740746,0.23468705289940628,0.7653129471005937,,spd,no_impact
observed_events_only,spd,Latin America,5500,no_spatial_terms_selected,no_terms_selected,-0.1464,0.0094,0.1558,-0.1464,climate,climate,FALSE,0.05690072639225182,0.9430992736077483,0,0.011958029104286783,0.15834138493002314,0,-0.005082257918207489,0.16521715611610244,0.8347828438838976,,spd,no_impact
observed_events_only,spd,Latin America,6000,no_spatial_terms_selected,no_terms_selected,-0.1508,0.0095,0.1603,-0.1508,climate,climate,FALSE,0.05594817432273262,0.9440518256772673,0,0.015132624006980566,0.1659062775160065,0,-0.011218106640723424,0.16982079488226365,0.8301792051177364,,spd,no_impact
observed_events_only,spd,Latin America,6500,no_spatial_terms_selected,no_terms_selected,-0.1674,-0.0044,0.163,-0.1674,climate,climate,FALSE,0,1,0,-0.004489876908555401,0.16292425551857104,0,2.201087284522396e-4,0.15865448733846788,0.8413455126615321,,spd,no_impact
observed_events_only,spd,Latin America,7000,no_spatial_terms_selected,no_spatial_signal,-0.1156,0.0064,0.122,-0.1156,climate,climate,FALSE,0.049844236760124616,0.9501557632398755,0,0.002452787395990641,0.11811025291463917,0,0.00783416669031023,0.12839720700094004,0.87160279299906,,spd,no_impact
observed_events_only,spd,Latin America,7500,spatial_model_estimated,selected,-0.14609999999999998,-3e-4,0.1225,-0.12279999999999999,climate,climate,FALSE,0,0.7227138643067847,0.27728613569321536,0.001938346660397161,0.10134028796790584,0.024298594235356408,0.041604015132822414,0.16918124399648182,0.8308187560035182,,spd,no_impact
observed_events_only,spd,Latin America,8000,no_spatial_terms_selected,no_spatial_signal,-0.07039999999999999,0.0512,0.1216,-0.07039999999999999,climate,climate,FALSE,0.2962962962962963,0.7037037037037037,0,0.05906996817961807,0.12945287471719635,0,-0.015659701702905426,0.172863141193909,0.827136858806091,,spd,no_impact
observed_events_only,spd,Latin America,8500,spatial_model_estimated,selected,-0.11770000000000001,0.0098,0.0953,-0.08549999999999999,climate,climate,FALSE,0.05654933641084824,0.5499134448932488,0.3935372186959031,0.015052413002135334,0.06827936279109603,0.03619964545198695,0.05378352545787035,0.17331494670308867,0.8266850532969113,,spd,no_impact
observed_events_only,spd,Latin America,3500,no_spatial_terms_selected,no_spatial_signal,-0.17809999999999998,0.013,0.1911,-0.17809999999999998,climate,climate,FALSE,0.06369426751592357,0.9363057324840763,0,0.024647738475072845,0.2026991459789922,0,-0.023210753410916052,0.20413613104314898,0.795863868956851,,spd,no_impact
observed_events_only,spd,Oceania,2000,no_spatial_terms_selected,no_terms_selected,0.014899999999999998,0.0232,0.0083,0.014899999999999998,human,human,FALSE,0.7365079365079364,0.2634920634920635,0,0.008820202112440945,-0.005990722835036433,0,0.028665354589129333,0.031494833866533845,0.9685051661334662,,spd,no_impact
observed_events_only,spd,Oceania,2500,no_spatial_terms_selected,no_terms_selected,-0.0517,0.0094,0.0611,-0.0517,climate,climate,FALSE,0.13333333333333333,0.8666666666666666,0,0.0030125112241004004,0.054656244879729754,0,0.012850075173166609,0.07051883127699676,0.9294811687230032,,spd,no_impact
observed_events_only,spd,Oceania,3000,no_spatial_terms_selected,no_terms_selected,-0.0879,0.0275,0.1154,-0.0879,climate,climate,FALSE,0.19244226731980407,0.8075577326801959,0,0.02250923784994141,0.11045925925593492,0,0.009882562062132116,0.14285105916800844,0.8571489408319916,,spd,no_impact
observed_events_only,spd,Oceania,3500,spatial_model_estimated,selected,-0.0955,0.0252,0.1386,-0.1134,climate,climate,FALSE,0.15080789946140036,0.829443447037702,0.019748653500897665,0.025837725100781972,0.15734023127045604,0.024366957942278944,-0.04049715360495476,0.1670477607085622,0.8329522392914378,,spd,no_impact
observed_events_only,spd,Oceania,4000,no_spatial_terms_selected,no_terms_selected,-0.0678,0.0072,0.075,-0.0678,climate,climate,FALSE,0.08759124087591241,0.9124087591240876,0,-2.2240357317915294e-4,0.06755715114683225,0,0.014819904999349154,0.08215465257300225,0.9178453474269977,,spd,no_impact
observed_events_only,spd,Oceania,4500,spatial_model_estimated,selected,-0.1138,0.0056,0.1265,-0.12090000000000001,climate,climate,FALSE,0.040668119099491654,0.9186637618010168,0.040668119099491654,4.3129298816468875e-4,0.12831858820765596,0.014398319450245056,-0.005377361206951314,0.1377708394391144,0.8622291605608856,,spd,no_impact
observed_events_only,spd,Oceania,5000,no_spatial_terms_selected,no_spatial_signal,-0.0618,0.0016,0.0634,-0.0618,climate,climate,FALSE,0.024615384615384615,0.9753846153846153,0,-0.009272622955229681,0.052473868849698846,0,0.021787983608027695,0.06498922950249686,0.9350107704975031,,spd,no_impact
observed_events_only,spd,Oceania,5500,no_spatial_terms_selected,no_spatial_signal,-0.052700000000000004,0.0058,0.0585,-0.052700000000000004,climate,climate,FALSE,0.09020217729393468,0.9097978227060655,0,-5.869979176701401e-4,0.05203762037512505,0,0.012846040712248263,0.06429666316970317,0.9357033368302968,,spd,no_impact
observed_events_only,spd,Oceania,6000,no_spatial_terms_selected,no_spatial_signal,-0.0701,-0.0013,0.0688,-0.0701,climate,climate,FALSE,0,1,0,-0.00245768725440898,0.06763023140197644,0,0.002392127546723466,0.06756467169429092,0.9324353283057091,,spd,no_impact
observed_events_only,spd,Oceania,7000,no_spatial_terms_selected,no_terms_selected,-0.0204,-0.0138,0.0066,-0.0204,climate,climate,FALSE,0,1,0,-0.016585569950388068,0.0038261790880251834,0,0.005564798818815886,-0.007194592043546999,1.007194592043547,,spd,no_impact
observed_events_only,spd,Oceania,7500,no_spatial_terms_selected,no_terms_selected,-0.0581,-0.0149,0.0432,-0.0581,climate,climate,FALSE,0,1,0,-0.016861016607486512,0.04121803456624262,0,0.0039301444606776315,0.028287162419433742,0.9717128375805663,,spd,no_impact
observed_events_only,spd,Asia,2000,spatial_model_estimated,selected,-0.057499999999999996,0.0144,0.0799,-0.0655,climate,climate,FALSE,0.11162790697674418,0.6193798449612403,0.2689922480620155,0.01646818755036783,0.08976972207601741,0.03090074284675537,-0.00813835227230264,0.12900030020083797,0.870999699799162,,spd,bi
observed_events_only,spd,Asia,2500,spatial_model_estimated,selected,-0.08349999999999999,0.0028,0.0904,-0.0876,climate,climate,FALSE,0.02190923317683881,0.7073552425665102,0.27073552425665104,0.0036273321612295684,0.09527374064501504,0.03344588447269414,-0.004457606242248557,0.1278893510366902,0.8721106489633098,,spd,bi
observed_events_only,spd,Asia,3000,spatial_model_estimated,selected,-0.0817,0.003,0.0836,-0.08059999999999999,climate,climate,FALSE,0.024732069249793903,0.6892003297609234,0.2860676009892828,0.004389528676442711,0.08390523576148734,0.02968615522983231,0.003372704833709994,0.12135362450147236,0.8786463754985276,,spd,bi
observed_events_only,spd,Asia,3500,no_spatial_terms_selected,no_terms_selected,-0.0786,0.0057,0.0843,-0.0786,climate,climate,FALSE,0.06333333333333334,0.9366666666666666,0,-1.8776938613784822e-4,0.07842311700666393,0,0.011849103527848293,0.09008445114837438,0.9099155488516256,,spd,bi
observed_events_only,spd,Asia,4000,no_spatial_terms_selected,no_terms_selected,-0.06509999999999999,0.0054,0.0705,-0.06509999999999999,climate,climate,FALSE,0.07114624505928854,0.9288537549407114,0,0.004152790380215765,0.06932562098338813,0,0.002406026905015679,0.07588443826861957,0.9241155617313804,,spd,bi
observed_events_only,spd,Asia,4500,spatial_model_estimated,selected,-0.058800000000000005,0.0149,0.0736,-0.0587,climate,climate,FALSE,0.11695447409733126,0.5777080062794349,0.3053375196232339,0.0031617997605227766,0.0616644948091426,0.04069341664982973,0.021935799939933,0.1274555111594281,0.8725444888405719,,spd,bi
observed_events_only,spd,Asia,5000,spatial_model_estimated,selected,-0.0465,0.0241,0.0671,-0.04300000000000001,climate,climate,FALSE,0.2149866190900981,0.5985727029438002,0.18644067796610167,0.012855450405264146,0.05238111814195079,0.02556105780301743,0.021182256513295306,0.11197988286352767,0.8880201171364723,,spd,bi
observed_events_only,spd,Asia,5500,spatial_model_estimated,selected,-0.0813,0.0048,0.0875,-0.0827,climate,climate,FALSE,0.038740920096852295,0.7062146892655367,0.25504439063761103,-0.002888152510223785,0.08123068963003355,0.03176334443221074,0.013806273731331142,0.12391215528335164,0.8760878447166484,,spd,bi
observed_events_only,spd,Asia,6000,no_spatial_terms_selected,no_terms_selected,-0.058,0.0245,0.0825,-0.058,climate,climate,FALSE,0.2289719626168224,0.7710280373831775,0,0.01027111180477569,0.06828020523718448,0,0.028455425918755606,0.10700674296071577,0.8929932570392842,,spd,bi
observed_events_only,spd,Asia,6500,no_spatial_terms_selected,no_spatial_signal,-0.093,0.0066,0.0996,-0.093,climate,climate,FALSE,0.062146892655367235,0.9378531073446328,0,-0.002393239124602986,0.09053024332947812,0,0.018073568223258785,0.10621057242813392,0.8937894275718661,,spd,bi
observed_events_only,spd,Asia,7000,no_spatial_terms_selected,no_spatial_signal,-0.0968,0.0125,0.1093,-0.0968,climate,climate,FALSE,0.1026272577996716,0.8973727422003285,0,0.003130478006058812,0.09991748729333039,0,0.018701752058367327,0.12174971735775653,0.8782502826422435,,spd,bi
observed_events_only,spd,Asia,7500,no_spatial_terms_selected,no_spatial_signal,-0.10120000000000001,0.0221,0.1233,-0.10120000000000001,climate,climate,FALSE,0.15199449793672629,0.8480055020632737,0,0.006433218168668153,0.10765587406949517,0,0.03136765673934394,0.14545674897750727,0.8545432510224927,,spd,bi
observed_events_only,spd,Asia,8000,spatial_model_estimated,selected,-0.1415,0.0093,0.1472,-0.1379,climate,climate,FALSE,0.05230596175478065,0.8278965129358831,0.11979752530933634,0.0011380118977120102,0.1354047994122657,0.019735699291171582,0.02152202289658367,0.17780053349773295,0.822199466502267,,spd,bi
observed_events_only,spd,Asia,8500,spatial_model_estimated,selected,-0.15239999999999998,0.0047,0.1601,-0.15539999999999998,climate,climate,FALSE,0.02649379932356257,0.9024802705749717,0.07102593010146561,-5.229415731253795e-4,0.15787643979815325,0.015566280262206522,0.00444737431227582,0.1773671527995102,0.8226328472004898,,spd,bi
observed_events_only,spd,Oceania,6500,no_spatial_terms_selected,no_spatial_signal,-0.09899999999999999,-0.0124,0.0866,-0.09899999999999999,climate,climate,FALSE,0,1,0,-0.014284128788675687,0.0847416137721142,0,0.003720876068200374,0.07417836105163889,0.9258216389483611,,spd,no_impact
observed_events_only,spd,Oceania,8000,no_spatial_terms_selected,no_terms_selected,-0.058499999999999996,8e-4,0.0593,-0.058499999999999996,climate,climate,FALSE,0.013311148086522463,0.9866888519134775,0,-0.0014825173685475423,0.05701414757543877,0,0.004472624516250301,0.060004254723141526,0.9399957452768585,,spd,no_impact
observed_events_only,spd,Oceania,8500,spatial_model_estimated,selected,-0.06649999999999999,-0.001,0.056,-0.057,climate,climate,FALSE,0,0.5189990732159407,0.48100092678405937,-0.008040047758109958,0.039318414751736586,0.0380706989552162,0.03746612946278116,0.10681519541162399,0.893184804588376,,spd,no_impact
as_coded,spd_events,Europe,2000,spatial_model_estimated,selected,-0.0686,0.0195,0.0729,-0.0534,climate,climate,FALSE,0.10198744769874477,0.38127615062761505,0.5167364016736401,0.013790340606047224,0.05200604392497343,0.07693193444512303,0.04845603270785115,0.19118435168399484,0.8088156483160052,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,2500,spatial_model_estimated,selected,-0.05950000000000001,0.0146,0.056,-0.0414,climate,climate,FALSE,0.07874865156418555,0.30204962243797195,0.6192017259978425,0.011956087641016078,0.03543136671703839,0.093297074663232,0.04477427605551876,0.18545880507680523,0.8145411949231948,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,3000,spatial_model_estimated,selected,-0.039799999999999995,0.0152,0.0486,-0.0334,climate,climate,FALSE,0.1009966777408638,0.3229235880398671,0.5760797342192692,0.010101601901669977,0.03710179477707154,0.08052178625965445,0.022755388711798608,0.15048057165019457,0.8495194283498054,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,3500,spatial_model_estimated,selected,-0.0331,0.022,0.0609,-0.038900000000000004,climate,climate,FALSE,0.11943539630836048,0.33061889250814336,0.5499457111834962,0.01593875924649879,0.060649608086861595,0.1059941959535835,0.0015413263207555428,0.18412388960769943,0.8158761103923006,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,4000,spatial_model_estimated,selected,-0.0596,0.0138,0.0717,-0.0579,climate,climate,FALSE,0.07679465776293823,0.3989983305509182,0.5242070116861436,0.00661226077806043,0.0627756939270524,0.0939594533387329,0.016399458872101036,0.17974686691594677,0.8202531330840532,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,4500,spatial_model_estimated,selected,-0.0772,0.0045,0.0656,-0.06110000000000001,climate,climate,FALSE,0.02316006176016469,0.3376222336592898,0.6392177045805456,0.0019954364472795083,0.046943066435521263,0.10623122822482733,0.03905569708632539,0.1942254281939535,0.8057745718060465,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,5000,spatial_model_estimated,selected,-0.050600000000000006,0.0103,0.0573,-0.047,climate,climate,FALSE,0.06171360095865788,0.3433193529059317,0.5949670461354104,0.006930752444726296,0.050431961847184015,0.09103906742799273,0.01849868990418002,0.16690047162408306,0.8330995283759169,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,5500,spatial_model_estimated,selected,-0.08070000000000001,0.0055,0.0812,-0.07569999999999999,climate,climate,FALSE,0.028720626631853784,0.4240208877284595,0.5472584856396867,0.008446880048370797,0.07914479442310018,0.10135023143063682,0.0024512039524031692,0.19139310985451097,0.808606890145489,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,6000,spatial_model_estimated,selected,-0.056799999999999996,0.021,0.0667,-0.04569999999999999,climate,climate,FALSE,0.11777902411665733,0.3740886146943354,0.5081323611890073,0.021167568745635523,0.05592099754683222,0.08902527443246178,0.012163370073395852,0.17827721079832537,0.8217227892016746,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,6500,spatial_model_estimated,selected,-0.0206,0.0316,0.047,-0.015399999999999997,climate,climate,FALSE,0.1861012956419317,0.27679623085983507,0.5371024734982333,0.02199848886602851,0.032193570353832524,0.0853084357823537,0.030384759636168934,0.16988525463838366,0.8301147453616163,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,7000,spatial_model_estimated,selected,-0.0337,0.0272,0.0551,-0.027900000000000005,climate,climate,FALSE,0.1585081585081585,0.32109557109557113,0.5203962703962705,0.019634312275214727,0.041854574678896084,0.07936398752848961,0.030802720700537023,0.17165559518313744,0.8283444048168626,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,7500,spatial_model_estimated,selected,-0.0012999999999999956,0.064,0.0623,0.0017000000000000001,climate,human,TRUE,0.3227433182047403,0.3141704488149269,0.36308623298033277,0.05633245783761043,0.05159177364767886,0.06576477961356408,0.02452257753630227,0.19821158863515564,0.8017884113648444,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,8000,spatial_model_estimated,selected,-0.051500000000000004,0.0254,0.0736,-0.0482,climate,climate,FALSE,0.14750290360046459,0.4274099883855981,0.4250871080139373,0.025489821908958543,0.07057287718194716,0.06463770165464333,0.011457517395012107,0.17215791814056114,0.8278420818594389,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,Europe,8500,spatial_model_estimated,selected,-0.05449999999999999,0.0118,0.0688,-0.057,climate,climate,FALSE,0.07722513089005235,0.4502617801047121,0.47251308900523564,0.004143833643635242,0.06368095203699342,0.07208297854860113,0.012999457006673487,0.15290722123590328,0.8470927787640967,fi;fc;ec;cc,spd;fi;fc;ec;cc,bi
as_coded,spd_events,North America,2000,spatial_model_estimated,selected,-0.082,0.0088,0.056,-0.0472,climate,climate,FALSE,0.04210526315789474,0.2679425837320574,0.6899521531100479,0.005994168523667631,0.018434015691645156,0.10892548750955988,0.07565118747969357,0.20900485920456624,0.7909951407954338,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,2500,spatial_model_estimated,selected,-0.082,0.0109,0.0584,-0.0475,climate,climate,FALSE,0.04983996342021033,0.26703246456332874,0.6831275720164609,0.006771596237651112,0.019660396072106345,0.10996610482610325,0.08240577141871352,0.21880386855457423,0.7811961314454258,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,3000,spatial_model_estimated,selected,-0.0799,0.0124,0.057,-0.0446,climate,climate,FALSE,0.05851816894761681,0.2689948088721095,0.6724870221802737,0.006370351366264293,0.01575866318951713,0.09881361774520314,0.09099398405141546,0.21193661635240002,0.7880633836476,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,3500,spatial_model_estimated,selected,-0.08310000000000001,0.0105,0.0578,-0.047299999999999995,climate,climate,FALSE,0.05231689088191331,0.2879920279023418,0.6596910812157448,0.006220925692082213,0.01770426818766213,0.09372156253000996,0.08297537072267547,0.20062212713242977,0.7993778728675702,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,4000,spatial_model_estimated,selected,-0.0634,0.0165,0.0501,-0.0336,climate,climate,FALSE,0.08767268862911796,0.26620616365568545,0.6461211477151966,0.01006996211883493,0.013981407536036494,0.08470910196726866,0.07940019278831256,0.18816066441045265,0.8118393355895474,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,4500,spatial_model_estimated,selected,-0.0756,0.0148,0.0548,-0.04,climate,climate,FALSE,0.06964705882352942,0.2578823529411765,0.6724705882352942,0.01050936442437933,0.014788308889395085,0.1019218972808954,0.08528405209040424,0.21250362268507406,0.7874963773149259,fc;es,spd;fc;es,bi
as_coded,spd_events,North America,5000,spatial_model_estimated,selected,-0.0813,0.0117,0.0567,-0.045,climate,climate,FALSE,0.057409224730127585,0.27821393523061827,0.6643768400392542,0.007239581898530689,0.015804769460658674,0.09141528550359457,0.08939091665229837,0.2038505535150823,0.7961494464849177,fc;es,spd;fc;es,bi
