summary_level,metric,contrast,cohort,n_units,n_finite,minimum,lower_quartile,median,mean,upper_quartile,maximum,n_negative,n_zero,n_positive,region,climatezone
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,4,4,0.019299999999999998,0.0442,0.0814,0.089275,0.126475,0.175,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,4,4,0.019299999999999998,0.0442,0.0814,0.089275,0.126475,0.175,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,as_coded,4,4,-0.11766816633576799,-0.06190798224527368,0.1428222948892582,0.1413542280431181,0.34608450517765,0.397440488729724,2,0,2,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_balance,events_minus_spd,observed_events_only,4,4,-0.11766816633576799,-0.06190798224527368,0.1428222948892582,0.1413542280431181,0.34608450517765,0.397440488729724,2,0,2,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,as_coded,4,4,0.06933555574859926,0.1350755301038773,0.24186885035465816,0.2757181019504053,0.38251142220118617,0.5497991513437057,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_balance,spd_events_minus_spd,observed_events_only,4,4,0.06933555574859926,0.1350755301038773,0.24186885035465816,0.2757181019504053,0.38251142220118617,0.5497991513437057,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,as_coded,4,4,-0.10009999999999998,-0.040849999999999984,0.028750000000000008,0.030200000000000005,0.0998,0.1634,2,0,2,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_difference,events_minus_spd,observed_events_only,4,4,-0.10009999999999998,-0.040849999999999984,0.028750000000000008,0.030200000000000005,0.0998,0.1634,2,0,2,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,as_coded,4,4,0.014500000000000027,0.023050000000000005,0.0648,0.076550000000000007,0.11829999999999999,0.1621,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,signed_difference,spd_events_minus_spd,observed_events_only,4,4,0.014500000000000027,0.023050000000000005,0.0648,0.076550000000000007,0.11829999999999999,0.1621,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,as_coded,4,4,-0.03736987658810986,-0.015176086700052993,0.042191779788845085,0.06683274028176736,0.12420060677066544,0.22031727813748914,2,0,2,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,events_minus_spd,observed_events_only,4,4,-0.03736987658810986,-0.015176086700052993,0.042191779788845085,0.06683274028176736,0.12420060677066544,0.22031727813748914,2,0,2,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,as_coded,4,4,-0.05660997200511475,-0.04150669663442583,-0.020800218239094004,0.024868612385211486,0.04557509078054331,0.1976848580241487,3,0,1,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_climate,spd_events_minus_spd,observed_events_only,4,4,-0.05660997200511475,-0.04150669663442583,-0.020800218239094004,0.024868612385211486,0.04557509078054331,0.1976848580241487,3,0,1,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,as_coded,4,4,-0.013854800753789975,0.028814227404555304,0.09415530975011921,0.08280639739560236,0.14814747974116627,0.156769770835961,1,0,3,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,events_minus_spd,observed_events_only,4,4,-0.013854800753789975,0.028814227404555304,0.09415530975011921,0.08280639739560236,0.14814747974116627,0.156769770835961,1,0,3,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,as_coded,4,4,-0.02734297801504415,0.007879453015041088,0.061831927403708575,0.0797882687986573,0.1337407431873248,0.2228321984022562,1,0,3,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,unique_adjusted_r2_pure_human,spd_events_minus_spd,observed_events_only,4,4,-0.02734297801504415,0.007879453015041088,0.061831927403708575,0.0797882687986573,0.1337407431873248,0.2228321984022562,1,0,3,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,as_coded,4,4,-0.14756847672262158,0.016498184845638877,0.5279722110228945,0.47680859820293797,0.9882826243801937,0.9988584474885844,1,0,3,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,events_minus_spd,observed_events_only,4,4,-0.14756847672262158,0.016498184845638877,0.5279722110228945,0.47680859820293797,0.9882826243801937,0.9988584474885844,1,0,3,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,as_coded,4,4,0.1642705503845468,0.3317814346314845,0.691064606483365,0.7139660505105335,1.073249222362414,1.3094644386908572,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,zero_balance,spd_events_minus_spd,observed_events_only,4,4,0.1642705503845468,0.3317814346314845,0.691064606483365,0.7139660505105335,1.073249222362414,1.3094644386908572,0,0,4,Asia,Cold_Without_dry_season_Warm_Summer
climate_zone_within_continent,climate,events_minus_spd,as_coded,3,3,-0.026300000000000018,-0.019000000000000003,-0.011699999999999988,0.015899999999999997,0.037000000000000005,0.0857,2,0,1,Asia,Polar
climate_zone_within_continent,climate,events_minus_spd,observed_events_only,3,3,-0.026300000000000018,-0.019000000000000003,-0.011699999999999988,0.015899999999999997,0.037000000000000005,0.0857,2,0,1,Asia,Polar
climate_zone_within_continent,climate,spd_events_minus_spd,as_coded,3,3,-0.0782,-0.040350000000000004,-0.0025000000000000022,-0.0219,0.0062500000000000056,0.015000000000000013,2,0,1,Asia,Polar
climate_zone_within_continent,climate,spd_events_minus_spd,observed_events_only,3,3,-0.0782,-0.040350000000000004,-0.0025000000000000022,-0.0219,0.0062500000000000056,0.015000000000000013,2,0,1,Asia,Polar
climate_zone_within_continent,human,events_minus_spd,as_coded,3,3,-0.0012999999999999956,0.004350000000000007,0.010000000000000009,0.020900000000000002,0.032,0.05399999999999999,1,0,2,Asia,Polar
climate_zone_within_continent,human,events_minus_spd,observed_events_only,3,3,-0.0012999999999999956,0.004350000000000007,0.010000000000000009,0.020900000000000002,0.032,0.05399999999999999,1,0,2,Asia,Polar
climate_zone_within_continent,human,spd_events_minus_spd,as_coded,3,3,0.012800000000000006,0.0205,0.028199999999999996,0.047266666666666665,0.0645,0.1008,0,0,3,Asia,Polar
climate_zone_within_continent,human,spd_events_minus_spd,observed_events_only,3,3,0.012800000000000006,0.0205,0.028199999999999996,0.047266666666666665,0.0645,0.1008,0,0,3,Asia,Polar
