dataset_id,analysis,fraction,adjusted_r_squared
48976,spatial_spd,pure_human,0.13763328269460806
48976,spatial_spd,pure_climate,0.04470085278099234
48976,spatial_spd,pure_time,0.018190693124573776
48976,spatial_spd,shared,0.3961222685640181
48976,spatial_spd,total_explained,0.5966470971641923
48976,spatial_spd,unexplained,0.4033529028358077
3482,spatial_spd,pure_human,0.0029201995266802117
3482,spatial_spd,pure_climate,0.3087996398770889
3482,spatial_spd,pure_time,-0.017669200139498464
3482,spatial_spd,shared,0.26975382507389123
3482,spatial_spd,total_explained,0.5638044643381619
3482,spatial_spd,unexplained,0.4361955356618381
15185,spatial_spd,pure_human,0.015342351329272752
15185,spatial_spd,pure_climate,0.062405432359820434
15185,spatial_spd,pure_time,0.0851964817876616
15185,spatial_spd,shared,0.4971805397130422
15185,spatial_spd,total_explained,0.660124805189797
15185,spatial_spd,unexplained,0.339875194810203
21580,spatial_spd,pure_human,0.15390544948741336
21580,spatial_spd,pure_climate,0.05679853038089544
21580,spatial_spd,pure_time,0.10874816021528755
21580,spatial_spd,shared,0.06724811327760627
21580,spatial_spd,total_explained,0.3867002533612026
21580,spatial_spd,unexplained,0.6132997466387974
42681,spatial_spd,pure_human,0.03260502486709105
42681,spatial_spd,pure_climate,0.0827805288691944
42681,spatial_spd,pure_time,0.1428534465034932
42681,spatial_spd,shared,0.38419908882202536
42681,spatial_spd,total_explained,0.642438089061804
42681,spatial_spd,unexplained,0.357561910938196
24319,spatial_spd,pure_human,-0.015026433301857711
24319,spatial_spd,pure_climate,0.1327900982302902
24319,spatial_spd,pure_time,0.062198880148065294
24319,spatial_spd,shared,0.23804263143930626
24319,spatial_spd,total_explained,0.41800517651580404
24319,spatial_spd,unexplained,0.581994823484196
15734,spatial_spd,pure_human,-0.035045553746511304
15734,spatial_spd,pure_climate,-0.059829676517833885
15734,spatial_spd,pure_time,-0.026440851246616548
15734,spatial_spd,shared,0.4485366432922985
15734,spatial_spd,total_explained,0.32722056178133674
15734,spatial_spd,unexplained,0.6727794382186633
691,spatial_spd,pure_human,0.007122926703181598
691,spatial_spd,pure_climate,0.17233221518995778
691,spatial_spd,pure_time,0.05097489821219636
691,spatial_spd,shared,0.46224559528875664
691,spatial_spd,total_explained,0.6926756353940924
691,spatial_spd,unexplained,0.3073243646059076
860,spatial_spd,pure_human,0.05617249491545517
860,spatial_spd,pure_climate,0.03152640177522392
860,spatial_spd,pure_time,0.04910109327897538
860,spatial_spd,shared,0.12874565241924518
860,spatial_spd,total_explained,0.26554564238889966
860,spatial_spd,unexplained,0.7344543576111003
22745,spatial_spd,pure_human,0.0382478305607038
22745,spatial_spd,pure_climate,0.13447870032123854
22745,spatial_spd,pure_time,0.19569681018830154
22745,spatial_spd,shared,0.007913330927940998
22745,spatial_spd,total_explained,0.3763366719981849
22745,spatial_spd,unexplained,0.6236633280018151
24321,spatial_spd,pure_human,0.14100704301452627
24321,spatial_spd,pure_climate,0.3198809214337117
24321,spatial_spd,pure_time,0.14297002091081468
24321,spatial_spd,shared,0.08502600145363981
24321,spatial_spd,total_explained,0.6888839868126925
24321,spatial_spd,unexplained,0.3111160131873075
1604,spatial_spd,pure_human,0.019121700194441815
1604,spatial_spd,pure_climate,0.10069197679680808
1604,spatial_spd,pure_time,0.02749848321159709
1604,spatial_spd,shared,0.26740258127467265
1604,spatial_spd,total_explained,0.41471474147751963
1604,spatial_spd,unexplained,0.5852852585224804
45349,spatial_spd,pure_human,0.05767218284009301
45349,spatial_spd,pure_climate,0.10696816005659104
45349,spatial_spd,pure_time,0.0057740382005954105
45349,spatial_spd,shared,0.1833673948722505
45349,spatial_spd,total_explained,0.35378177596953
45349,spatial_spd,unexplained,0.64621822403047
294,spatial_spd,pure_human,-0.04071177121646441
294,spatial_spd,pure_climate,0.20441596118790162
294,spatial_spd,pure_time,0.20150977163013706
294,spatial_spd,shared,0.23385843755430868
294,spatial_spd,total_explained,0.599072399155883
294,spatial_spd,unexplained,0.40092760084411705
21917,spatial_spd,pure_human,-0.09026134248750661
21917,spatial_spd,pure_climate,-0.039296783228009
21917,spatial_spd,pure_time,0.05622418782151206
21917,spatial_spd,shared,0.2699128540843393
21917,spatial_spd,total_explained,0.19657891619033574
21917,spatial_spd,unexplained,0.8034210838096643
24042,spatial_spd,pure_human,0.04001947510561532
24042,spatial_spd,pure_climate,-0.07312256796416361
24042,spatial_spd,pure_time,0.31721923815254116
24042,spatial_spd,shared,0.08078644565125237
24042,spatial_spd,total_explained,0.36490259094524524
24042,spatial_spd,unexplained,0.6350974090547548
48984,spatial_spd,pure_human,5.318013705546409e-4
48984,spatial_spd,pure_climate,0.04933348221786571
48984,spatial_spd,pure_time,0.14217881873847482
48984,spatial_spd,shared,0.4450424752547507
48984,spatial_spd,total_explained,0.6370865775816459
48984,spatial_spd,unexplained,0.3629134224183541
672,spatial_spd,pure_human,-0.022891428267102998
672,spatial_spd,pure_climate,0.058499921984071945
672,spatial_spd,pure_time,0.0685256513027479
672,spatial_spd,shared,0.6469770003126216
672,spatial_spd,total_explained,0.7511111453323385
672,spatial_spd,unexplained,0.24888885466766153
15732,spatial_spd,pure_human,0.02619498348232019
15732,spatial_spd,pure_climate,0.16502443361221897
15732,spatial_spd,pure_time,-0.04818511908541778
15732,spatial_spd,shared,0.027138873345775583
15732,spatial_spd,total_explained,0.17017317135489696
15732,spatial_spd,unexplained,0.829826828645103
45713,spatial_spd,pure_human,-0.005926353964153086
45713,spatial_spd,pure_climate,0.20870421421781649
45713,spatial_spd,pure_time,0.04687619429088641
45713,spatial_spd,shared,0.2646424023565992
45713,spatial_spd,total_explained,0.514296456901149
45713,spatial_spd,unexplained,0.485703543098851
22820,spatial_spd,pure_human,-0.043786979748574595
22820,spatial_spd,pure_climate,-0.056815650562536124
22820,spatial_spd,pure_time,0.46506306474872416
22820,spatial_spd,shared,0.06232385657110018
22820,spatial_spd,total_explained,0.4267842910087136
22820,spatial_spd,unexplained,0.5732157089912864
1390,spatial_spd,pure_human,-0.042234362938993075
1390,spatial_spd,pure_climate,0.1495426796493471
1390,spatial_spd,pure_time,-0.014068390975124467
1390,spatial_spd,shared,0.32297347377551
1390,spatial_spd,total_explained,0.41621339951073955
1390,spatial_spd,unexplained,0.5837866004892605
2671,spatial_spd,pure_human,-0.04526532243600756
2671,spatial_spd,pure_climate,-0.056202082947644505
2671,spatial_spd,pure_time,-0.03902967581261896
2671,spatial_spd,shared,0.3727709949360636
2671,spatial_spd,total_explained,0.23227391373979256
2671,spatial_spd,unexplained,0.7677260862602074
16075,spatial_spd,pure_human,-0.005095422482001566
16075,spatial_spd,pure_climate,0.05114409065529257
16075,spatial_spd,pure_time,0.07098342093616472
16075,spatial_spd,shared,0.2007963242745715
16075,spatial_spd,total_explained,0.31782841338402723
16075,spatial_spd,unexplained,0.6821715866159728
4367,spatial_spd,pure_human,0.018687170717294088
4367,spatial_spd,pure_climate,0.15949285583827666
4367,spatial_spd,pure_time,0.38741477515286404
4367,spatial_spd,shared,0.010003296952991958
4367,spatial_spd,total_explained,0.5755980986614267
4367,spatial_spd,unexplained,0.42440190133857325
19820,spatial_spd,pure_human,0.10932254883182069
19820,spatial_spd,pure_climate,0.03246360871870402
19820,spatial_spd,pure_time,0.19203377958814905
19820,spatial_spd,shared,0.11909080835088093
19820,spatial_spd,total_explained,0.4529107454895547
19820,spatial_spd,unexplained,0.5470892545104453
22894,spatial_spd,pure_human,-0.03254603051544236
22894,spatial_spd,pure_climate,0.23714433042879512
22894,spatial_spd,pure_time,0.10844501526449246
22894,spatial_spd,shared,0.008900636963618425
22894,spatial_spd,total_explained,0.32194395214146365
22894,spatial_spd,unexplained,0.6780560478585363
2645,spatial_spd,pure_human,0.0345368937072944
2645,spatial_spd,pure_climate,0.06354648207538716
2645,spatial_spd,pure_time,0.02429997150769947
2645,spatial_spd,shared,0.29095676734080356
2645,spatial_spd,total_explained,0.4133401146311846
2645,spatial_spd,unexplained,0.5866598853688154
22890,spatial_spd,pure_human,0.1019375401165078
22890,spatial_spd,pure_climate,0.1166924804736098
22890,spatial_spd,pure_time,0.14217439168407464
22890,spatial_spd,shared,0.08195077692000219
22890,spatial_spd,total_explained,0.44275518919419443
22890,spatial_spd,unexplained,0.5572448108058056
253,spatial_spd,pure_human,3.5345474875758676e-4
253,spatial_spd,pure_climate,0.16537482342736798
253,spatial_spd,pure_time,0.2763822660413674
253,spatial_spd,shared,0.1616989678122528
253,spatial_spd,total_explained,0.6038095120297458
253,spatial_spd,unexplained,0.39619048797025425
2647,spatial_spd,pure_human,-0.07201746179544766
2647,spatial_spd,pure_climate,-0.03323203244800277
2647,spatial_spd,pure_time,0.025085386725023473
2647,spatial_spd,shared,0.5161954143311269
2647,spatial_spd,total_explained,0.43603130681269997
2647,spatial_spd,unexplained,0.5639686931873
13097,spatial_spd,pure_human,-0.03979884718435556
13097,spatial_spd,pure_climate,-0.039791587924944416
13097,spatial_spd,pure_time,-0.04264504271138014
13097,spatial_spd,shared,0.3546269566334411
13097,spatial_spd,total_explained,0.232391478812761
13097,spatial_spd,unexplained,0.767608521187239
15789,spatial_spd,pure_human,-0.05175637489537488
15789,spatial_spd,pure_climate,0.05815530356298082
15789,spatial_spd,pure_time,0.07539999929429853
15789,spatial_spd,shared,0.11662885655057653
15789,spatial_spd,total_explained,0.198427784512481
15789,spatial_spd,unexplained,0.801572215487519
221,spatial_spd,pure_human,-0.05327483930728116
221,spatial_spd,pure_climate,-0.15272781125868118
221,spatial_spd,pure_time,-0.046625547706696135
221,spatial_spd,shared,0.5746733228779128
221,spatial_spd,total_explained,0.32204512460525436
221,spatial_spd,unexplained,0.6779548753947456
15132,spatial_spd,pure_human,0.03638337732195829
15132,spatial_spd,pure_climate,-0.11302200274261642
15132,spatial_spd,pure_time,0.0400996725580266
15132,spatial_spd,shared,0.10860187469533322
15132,spatial_spd,total_explained,0.07206292183270169
15132,spatial_spd,unexplained,0.9279370781672983
15331,spatial_spd,pure_human,-0.0931015851749486
15331,spatial_spd,pure_climate,-0.3213678157534662
15331,spatial_spd,pure_time,-0.11424302756303484
15331,spatial_spd,shared,0.24284619669466878
15331,spatial_spd,total_explained,-0.28586623179678083
15331,spatial_spd,unexplained,1.2858662317967808
1814,spatial_spd,pure_human,0.06328058641896928
1814,spatial_spd,pure_climate,0.21373022438014477
1814,spatial_spd,pure_time,0.034031579370704224
1814,spatial_spd,shared,0.2055101138183969
1814,spatial_spd,total_explained,0.5165525039882152
1814,spatial_spd,unexplained,0.4834474960117848
22936,spatial_spd,pure_human,-0.02360194855559783
22936,spatial_spd,pure_climate,-0.029535536437032217
22936,spatial_spd,pure_time,0.31200523076921405
22936,spatial_spd,shared,0.3475349460196244
22936,spatial_spd,total_explained,0.6064026917962084
22936,spatial_spd,unexplained,0.3935973082037916
3041,spatial_spd,pure_human,0.05303012382273231
3041,spatial_spd,pure_climate,0.12244224521905567
3041,spatial_spd,pure_time,-0.013875077151903392
3041,spatial_spd,shared,0.5585896266495227
3041,spatial_spd,total_explained,0.7201869185394073
3041,spatial_spd,unexplained,0.2798130814605927
24057,spatial_spd,pure_human,0.10414814732633582
24057,spatial_spd,pure_climate,-0.07749239829203647
24057,spatial_spd,pure_time,0.11621586627116465
24057,spatial_spd,shared,0.17312518483467554
24057,spatial_spd,total_explained,0.31599680014013953
24057,spatial_spd,unexplained,0.6840031998598605
1630,spatial_spd,pure_human,0.07559912363870991
1630,spatial_spd,pure_climate,0.12497604060939438
1630,spatial_spd,pure_time,0.2079964791017357
1630,spatial_spd,shared,0.07043978776092996
1630,spatial_spd,total_explained,0.47901143111076994
1630,spatial_spd,unexplained,0.5209885688892301
2622,spatial_spd,pure_human,0.027426226231160644
2622,spatial_spd,pure_climate,0.12366464239496189
2622,spatial_spd,pure_time,0.22083894061681375
2622,spatial_spd,shared,0.13669378977319602
2622,spatial_spd,total_explained,0.5086235990161323
2622,spatial_spd,unexplained,0.4913764009838677
40875,spatial_spd,pure_human,0.12174864776961625
40875,spatial_spd,pure_climate,0.041730395775770535
40875,spatial_spd,pure_time,-0.006844587313122097
40875,spatial_spd,shared,0.3215368243917055
40875,spatial_spd,total_explained,0.4781712806239702
40875,spatial_spd,unexplained,0.5218287193760298
2888,spatial_spd,pure_human,6.611218315591971e-4
2888,spatial_spd,pure_climate,0.3250528929021441
2888,spatial_spd,pure_time,0.007356335963022431
2888,spatial_spd,shared,0.15006894071249566
2888,spatial_spd,total_explained,0.4831392914092214
2888,spatial_spd,unexplained,0.5168607085907786
17400,spatial_spd,pure_human,0.007406195708871688
17400,spatial_spd,pure_climate,0.03437052866805046
17400,spatial_spd,pure_time,-0.016812349585803466
17400,spatial_spd,shared,0.24287890164880044
17400,spatial_spd,total_explained,0.2678432764399191
17400,spatial_spd,unexplained,0.7321567235600809
24190,spatial_spd,pure_human,6.663496823867687e-4
24190,spatial_spd,pure_climate,0.0019792433935421627
24190,spatial_spd,pure_time,0.2620549340841267
24190,spatial_spd,shared,0.2117332660092519
24190,spatial_spd,total_explained,0.47643379316930756
24190,spatial_spd,unexplained,0.5235662068306924
20034,spatial_spd,pure_human,0.01180928928151237
20034,spatial_spd,pure_climate,0.003371008642923168
20034,spatial_spd,pure_time,0.16742598219993243
20034,spatial_spd,shared,0.11352599149268927
20034,spatial_spd,total_explained,0.29613227161705724
20034,spatial_spd,unexplained,0.7038677283829428
1030,spatial_spd,pure_human,1.4736538008452982e-4
1030,spatial_spd,pure_climate,-0.010073386802797457
1030,spatial_spd,pure_time,0.14620598081890068
1030,spatial_spd,shared,0.24396824216019086
1030,spatial_spd,total_explained,0.3802482015563786
1030,spatial_spd,unexplained,0.6197517984436214
1961,spatial_spd,pure_human,0.04551060716616828
1961,spatial_spd,pure_climate,0.10118741116648478
1961,spatial_spd,pure_time,-0.02208554609543545
1961,spatial_spd,shared,0.21766616805499295
1961,spatial_spd,total_explained,0.34227864029221056
1961,spatial_spd,unexplained,0.6577213597077894
41025,spatial_spd,pure_human,-0.024328530513708868
41025,spatial_spd,pure_climate,0.08308918674949672
41025,spatial_spd,pure_time,0.11974635429965874
41025,spatial_spd,shared,0.047379189281048006
41025,spatial_spd,total_explained,0.2258861998164946
41025,spatial_spd,unexplained,0.7741138001835054
2644,spatial_spd,pure_human,0.138135469695695
2644,spatial_spd,pure_climate,0.08093184335934567
2644,spatial_spd,pure_time,0.2706191846863575
2644,spatial_spd,shared,0.031077109195970842
2644,spatial_spd,total_explained,0.520763606937369
2644,spatial_spd,unexplained,0.479236393062631
1897,spatial_spd,pure_human,-0.03697867104486374
1897,spatial_spd,pure_climate,0.1068803318932724
1897,spatial_spd,pure_time,0.2643427499593165
1897,spatial_spd,shared,0.21943250263118141
1897,spatial_spd,total_explained,0.5536769134389066
1897,spatial_spd,unexplained,0.44632308656109343
2378,spatial_spd,pure_human,-0.01772474229148846
2378,spatial_spd,pure_climate,0.04813088522736397
2378,spatial_spd,pure_time,0.07580973993532569
2378,spatial_spd,shared,0.4304162701512606
2378,spatial_spd,total_explained,0.5366321530224618
2378,spatial_spd,unexplained,0.4633678469775382
1650,spatial_spd,pure_human,0.03231804473269073
1650,spatial_spd,pure_climate,0.0698953778634458
1650,spatial_spd,pure_time,0.21642266321030734
1650,spatial_spd,shared,0.3473137274462017
1650,spatial_spd,total_explained,0.6659498132526456
1650,spatial_spd,unexplained,0.3340501867473544
15309,spatial_spd,pure_human,-0.040219110472916486
15309,spatial_spd,pure_climate,-0.0728591929000274
15309,spatial_spd,pure_time,0.04832738906595746
15309,spatial_spd,shared,0.2671807219303681
15309,spatial_spd,total_explained,0.2024298076233817
15309,spatial_spd,unexplained,0.7975701923766183
355,spatial_spd,pure_human,-0.03490744362568632
355,spatial_spd,pure_climate,-0.026203595969954807
355,spatial_spd,pure_time,-8.298866609487421e-4
355,spatial_spd,shared,0.2744245915748206
355,spatial_spd,total_explained,0.2124836653182307
355,spatial_spd,unexplained,0.7875163346817693
2351,spatial_spd,pure_human,9.861276451632595e-4
2351,spatial_spd,pure_climate,0.2722291782129508
2351,spatial_spd,pure_time,0.1327230444473061
2351,spatial_spd,shared,0.21595652570612378
2351,spatial_spd,total_explained,0.6218948760115439
2351,spatial_spd,unexplained,0.3781051239884561
46457,spatial_spd,pure_human,-0.06281612498370959
46457,spatial_spd,pure_climate,0.034532046316245624
46457,spatial_spd,pure_time,0.033703103071833884
46457,spatial_spd,shared,0.3664301597443007
46457,spatial_spd,total_explained,0.37184918414867063
46457,spatial_spd,unexplained,0.6281508158513294
1656,spatial_spd,pure_human,0.041195438295504316
1656,spatial_spd,pure_climate,0.08199987836205902
1656,spatial_spd,pure_time,0.16019675524253485
1656,spatial_spd,shared,0.24680156541004306
1656,spatial_spd,total_explained,0.5301936373101412
1656,spatial_spd,unexplained,0.46980636268985876
3031,spatial_spd,pure_human,0.01726406957080784
3031,spatial_spd,pure_climate,-0.014850531858528249
3031,spatial_spd,pure_time,0.13654049881973784
3031,spatial_spd,shared,0.43324962980865
3031,spatial_spd,total_explained,0.5722036663406674
3031,spatial_spd,unexplained,0.42779633365933256
41222,spatial_spd,pure_human,0.037386508583867606
41222,spatial_spd,pure_climate,0.21619278942378672
41222,spatial_spd,pure_time,0.09690906718119896
41222,spatial_spd,shared,0.031773895494607074
41222,spatial_spd,total_explained,0.38226226068346036
41222,spatial_spd,unexplained,0.6177377393165396
23008,spatial_spd,pure_human,0.034918883464989725
23008,spatial_spd,pure_climate,0.09768516283972961
23008,spatial_spd,pure_time,0.4575404090062637
23008,spatial_spd,shared,0.1511163686661624
23008,spatial_spd,total_explained,0.7412608239771454
23008,spatial_spd,unexplained,0.25873917602285457
20306,spatial_spd,pure_human,0.042943567753315426
20306,spatial_spd,pure_climate,-0.16553463303246518
20306,spatial_spd,pure_time,-0.0745233818907487
20306,spatial_spd,shared,0.20838307934338673
20306,spatial_spd,total_explained,0.01126863217348828
20306,spatial_spd,unexplained,0.9887313678265117
543,spatial_spd,pure_human,0.19078430398003243
543,spatial_spd,pure_climate,0.08155866868322004
543,spatial_spd,pure_time,0.01418806611511203
543,spatial_spd,shared,9.668541594274327e-4
543,spatial_spd,total_explained,0.28749789293779193
543,spatial_spd,unexplained,0.7125021070622081
4147,spatial_spd,pure_human,0.0883897988853023
4147,spatial_spd,pure_climate,0.015370999340097447
4147,spatial_spd,pure_time,-0.05562655291459051
4147,spatial_spd,shared,0.15808723536112046
4147,spatial_spd,total_explained,0.2062214806719297
4147,spatial_spd,unexplained,0.7937785193280703
17406,spatial_spd,pure_human,-0.0026559712543117175
17406,spatial_spd,pure_climate,0.08675310150469318
17406,spatial_spd,pure_time,0.09952830853962169
17406,spatial_spd,shared,0.3066161947142996
17406,spatial_spd,total_explained,0.4902416335043027
17406,spatial_spd,unexplained,0.5097583664956973
48935,spatial_spd,pure_human,0.02628412550654291
48935,spatial_spd,pure_climate,0.11202617719546204
48935,spatial_spd,pure_time,0.2023749799702309
48935,spatial_spd,shared,0.2976783201153793
48935,spatial_spd,total_explained,0.6383636027876152
48935,spatial_spd,unexplained,0.36163639721238483
40861,spatial_spd,pure_human,0.0453316898245153
40861,spatial_spd,pure_climate,0.16507343834341315
40861,spatial_spd,pure_time,0.10045866095331024
40861,spatial_spd,shared,0.00408651281031569
40861,spatial_spd,total_explained,0.3149503019315544
40861,spatial_spd,unexplained,0.6850496980684456
39474,spatial_spd,pure_human,0.13087078688082077
39474,spatial_spd,pure_climate,0.10220316283013631
39474,spatial_spd,pure_time,-0.04614855584829669
39474,spatial_spd,shared,0.24893951767855682
39474,spatial_spd,total_explained,0.4358649115412172
39474,spatial_spd,unexplained,0.5641350884587828
48361,spatial_spd,pure_human,-0.017894441131189875
48361,spatial_spd,pure_climate,0.13713828665213934
48361,spatial_spd,pure_time,-0.060921175914483094
48361,spatial_spd,shared,0.32557910105368604
48361,spatial_spd,total_explained,0.3839017706601524
48361,spatial_spd,unexplained,0.6160982293398476
25,spatial_spd,pure_human,0.01498329841332291
25,spatial_spd,pure_climate,-0.02378582141646468
25,spatial_spd,pure_time,0.07546370483535769
25,spatial_spd,shared,0.6336028014738345
25,spatial_spd,total_explained,0.7002639833060504
25,spatial_spd,unexplained,0.29973601669394956
1107,spatial_spd,pure_human,-0.024381707190486268
1107,spatial_spd,pure_climate,0.14957520993862572
1107,spatial_spd,pure_time,0.17593676388115764
1107,spatial_spd,shared,0.22829731832251487
1107,spatial_spd,total_explained,0.529427584951812
1107,spatial_spd,unexplained,0.47057241504818803
14289,spatial_spd,pure_human,0.06936489302607263
14289,spatial_spd,pure_climate,0.16257752042167484
14289,spatial_spd,pure_time,0.2685879632250643
14289,spatial_spd,shared,-0.0440003528665065
14289,spatial_spd,total_explained,0.45653002380630525
14289,spatial_spd,unexplained,0.5434699761936947
25767,spatial_spd,pure_human,-0.041863980663440215
25767,spatial_spd,pure_climate,-0.06403685088674449
25767,spatial_spd,pure_time,0.05252922686055994
25767,spatial_spd,shared,0.23334658761738314
25767,spatial_spd,total_explained,0.17997498292775838
25767,spatial_spd,unexplained,0.8200250170722416
22678,spatial_spd,pure_human,-0.06324844156744414
22678,spatial_spd,pure_climate,0.023023107306047508
22678,spatial_spd,pure_time,0.4774210293540172
22678,spatial_spd,shared,-0.039163597770937586
22678,spatial_spd,total_explained,0.398032097321683
22678,spatial_spd,unexplained,0.601967902678317
16231,spatial_spd,pure_human,0.032299358831291425
16231,spatial_spd,pure_climate,0.21513687173186757
16231,spatial_spd,pure_time,0.19764124434868469
16231,spatial_spd,shared,0.020132090657460133
16231,spatial_spd,total_explained,0.4652095655693038
16231,spatial_spd,unexplained,0.5347904344306962
2590,spatial_spd,pure_human,-0.06678148192893663
2590,spatial_spd,pure_climate,-0.030185506225918424
2590,spatial_spd,pure_time,0.31719272529247666
2590,spatial_spd,shared,0.11546471611247033
2590,spatial_spd,total_explained,0.33569045325009195
2590,spatial_spd,unexplained,0.664309546749908
17381,spatial_spd,pure_human,-0.0246225720026112
17381,spatial_spd,pure_climate,0.03202530641990353
17381,spatial_spd,pure_time,0.04443977892693318
17381,spatial_spd,shared,0.5151984656602939
17381,spatial_spd,total_explained,0.5670409790045194
17381,spatial_spd,unexplained,0.43295902099548056
2599,spatial_spd,pure_human,0.05980946344484528
2599,spatial_spd,pure_climate,-0.19255954710245116
2599,spatial_spd,pure_time,0.004138576197701416
2599,spatial_spd,shared,0.12993256430695477
2599,spatial_spd,total_explained,0.001321056847050306
2599,spatial_spd,unexplained,0.9986789431529497
4397,spatial_spd,pure_human,0.13987448472230812
4397,spatial_spd,pure_climate,0.07009655654229663
4397,spatial_spd,pure_time,0.3573843006049259
4397,spatial_spd,shared,-0.0278915283182517
4397,spatial_spd,total_explained,0.5394638135512789
4397,spatial_spd,unexplained,0.4605361864487211
15292,spatial_spd,pure_human,0.05832586264883988
15292,spatial_spd,pure_climate,0.07756759489280218
15292,spatial_spd,pure_time,-0.019982664218298973
15292,spatial_spd,shared,0.439155732365322
15292,spatial_spd,total_explained,0.5550665256886651
15292,spatial_spd,unexplained,0.4449334743113349
15306,spatial_spd,pure_human,-0.03219150962933881
15306,spatial_spd,pure_climate,0.2674138285393234
15306,spatial_spd,pure_time,0.12618503456905017
15306,spatial_spd,shared,0.11999344546748214
15306,spatial_spd,total_explained,0.4814007989465169
15306,spatial_spd,unexplained,0.5185992010534831
3500,spatial_spd,pure_human,0.20006125852095769
3500,spatial_spd,pure_climate,-0.0655465256188904
3500,spatial_spd,pure_time,0.07377424727228654
3500,spatial_spd,shared,0.18708865394410934
3500,spatial_spd,total_explained,0.39537763411846316
3500,spatial_spd,unexplained,0.6046223658815368
4330,spatial_spd,pure_human,-0.03601160474852527
4330,spatial_spd,pure_climate,0.06864560761653682
4330,spatial_spd,pure_time,-0.048902755521933905
4330,spatial_spd,shared,0.36449212830018907
4330,spatial_spd,total_explained,0.3482233756462667
4330,spatial_spd,unexplained,0.6517766243537333
2476,spatial_spd,pure_human,-0.05648089677251045
2476,spatial_spd,pure_climate,0.07573941158547604
2476,spatial_spd,pure_time,0.15036201926104298
2476,spatial_spd,shared,0.06377322748537084
2476,spatial_spd,total_explained,0.2333937615593794
2476,spatial_spd,unexplained,0.7666062384406206
21700,spatial_spd,pure_human,0.04379248750342901
21700,spatial_spd,pure_climate,0.1400892082470261
21700,spatial_spd,pure_time,0.09115752832848889
21700,spatial_spd,shared,0.5080200799694446
21700,spatial_spd,total_explained,0.7830593040483886
21700,spatial_spd,unexplained,0.21694069595161136
2382,spatial_spd,pure_human,-0.07215512924085643
2382,spatial_spd,pure_climate,-0.0056888317789256515
2382,spatial_spd,pure_time,-0.056951728962888915
2382,spatial_spd,shared,0.3658815174722331
2382,spatial_spd,total_explained,0.23108582748956208
2382,spatial_spd,unexplained,0.7689141725104379
24593,spatial_spd,pure_human,0.06847861459142301
24593,spatial_spd,pure_climate,0.09968289142660147
24593,spatial_spd,pure_time,0.0011319561700876557
24593,spatial_spd,shared,0.31853996101784454
24593,spatial_spd,total_explained,0.4878334232059567
24593,spatial_spd,unexplained,0.5121665767940433
2343,spatial_spd,pure_human,-0.030647327209698316
2343,spatial_spd,pure_climate,0.16776982470698298
2343,spatial_spd,pure_time,-0.011906186139105879
2343,spatial_spd,shared,0.36661217623374287
2343,spatial_spd,total_explained,0.49182848759192166
2343,spatial_spd,unexplained,0.5081715124080783
4501,spatial_spd,pure_human,-0.025752473029109102
4501,spatial_spd,pure_climate,-0.0551800809510975
4501,spatial_spd,pure_time,-0.015289191073925457
4501,spatial_spd,shared,0.3579676201690499
4501,spatial_spd,total_explained,0.26174587511491787
4501,spatial_spd,unexplained,0.7382541248850821
41756,spatial_spd,pure_human,-0.04165751926049188
41756,spatial_spd,pure_climate,-0.011560776221715141
41756,spatial_spd,pure_time,-0.019717887835382086
41756,spatial_spd,shared,0.39212779355415084
41756,spatial_spd,total_explained,0.31919161023656173
41756,spatial_spd,unexplained,0.6808083897634383
22689,spatial_spd,pure_human,-0.03561947204231397
22689,spatial_spd,pure_climate,0.04419540364092067
22689,spatial_spd,pure_time,0.3146385734472654
22689,spatial_spd,shared,0.10681909365471942
22689,spatial_spd,total_explained,0.43003359870059155
22689,spatial_spd,unexplained,0.5699664012994085
20883,spatial_spd,pure_human,-0.04296441426519182
20883,spatial_spd,pure_climate,0.14118276506163652
20883,spatial_spd,pure_time,0.7775617735819921
20883,spatial_spd,shared,-0.22722731078391212
20883,spatial_spd,total_explained,0.6485528135945247
20883,spatial_spd,unexplained,0.35144718640547534
15136,spatial_spd,pure_human,-0.06279285552670588
15136,spatial_spd,pure_climate,0.008814746632328285
15136,spatial_spd,pure_time,-0.04811881814028285
15136,spatial_spd,shared,0.3592196991929567
15136,spatial_spd,total_explained,0.25712277215829626
15136,spatial_spd,unexplained,0.7428772278417037
20616,spatial_spd,pure_human,0.017133709353678417
20616,spatial_spd,pure_climate,0.3508792181175713
20616,spatial_spd,pure_time,0.08986405616718951
20616,spatial_spd,shared,0.2504689463993278
20616,spatial_spd,total_explained,0.708345930037767
20616,spatial_spd,unexplained,0.291654069962233
3926,spatial_spd,pure_human,0.16158415804246018
3926,spatial_spd,pure_climate,0.07052449267914651
3926,spatial_spd,pure_time,-0.047564102226795524
3926,spatial_spd,shared,0.18847886163099026
3926,spatial_spd,total_explained,0.3730234101258014
3926,spatial_spd,unexplained,0.6269765898741986
45379,spatial_spd,pure_human,-0.01285287224634346
45379,spatial_spd,pure_climate,0.07274106553256576
45379,spatial_spd,pure_time,-0.00404433825702577
45379,spatial_spd,shared,0.4335467349607506
45379,spatial_spd,total_explained,0.4893905899899471
45379,spatial_spd,unexplained,0.5106094100100529
21770,spatial_spd,pure_human,-0.013117296553756486
21770,spatial_spd,pure_climate,0.12239537648540644
