dataset_id,analysis,total_adjusted_r_squared,human,climate,time,human_climate_only_total_adjusted_r_squared,human_climate_only_human,human_climate_only_climate,model_id,signed_difference,signed_balance,zero_human,zero_climate,zero_time,human_climate_total,three_group_total,zero_balance,human_allocation,climate_allocation,time_allocation,signed_weight,zero_weight,human_climate_only_signed_weight,human_climate_only_signed_balance,human_climate_only_zero_human,human_climate_only_zero_climate,human_climate_only_zero_weight,human_climate_only_zero_balance,signed_ranking,zero_ranking,status,long,lat,region,climatezone
15103,spatial_events,0.576,0.0641,0.2265,0.2853,0.499,0.0999,0.3994,spatial_events|15103,-0.1624,-0.28194444444444444,0.0641,0.2265,0.2853,0.2906,0.5759000000000001,-0.5588437715072263,0.11130404584129189,0.3932974474735197,0.4953985066851883,0.576,0.2906,0.499,-0.6002004008016032,0.0999,0.3994,0.49929999999999997,-0.5998397756859604,climate,climate,estimated,-71.51314,-41.5129,Latin America,Temperate_Dry_Summer
20223,spatial_events,0.307,0.0305,0.0466,0.23,0.132,0.0778,0.053900000000000003,spatial_events|20223,-0.016100000000000003,-0.05244299674267102,0.0305,0.0466,0.23,0.0771,0.30710000000000004,-0.20881971465629057,0.09931618365353304,0.15174210354933246,0.7489417127971344,0.307,0.0771,0.132,0.18106060606060598,0.0778,0.053900000000000003,0.13169999999999998,0.18147304479878507,climate,climate,estimated,13.92972,50.12944,Europe,Cold_Without_dry_season_Warm_Summer
42649,spatial_events,0.729,0.1977,0.3443,0.1874,0.645,0.1526,0.4928,spatial_events|42649,-0.1466,-0.2010973936899863,0.1977,0.3443,0.1874,0.542,0.7294,-0.27047970479704797,0.27104469426926237,0.47203180696462843,0.25692349876610915,0.729,0.542,0.645,-0.5274418604651163,0.1526,0.4928,0.6454,-0.5271149674620391,climate,climate,estimated,9.00032,47.68985,Europe,Temperate_Without_dry_season
16217,spatial_events,0.762,0.2786,0.1421,0.3415,0.459,0.3407,0.1184,spatial_events|16217,0.1365,0.17913385826771655,0.2786,0.1421,0.3415,0.4207,0.7622,0.324459234608985,0.36552086066649175,0.18643400682235634,0.44804513251115197,0.762,0.4207,0.459,0.4843137254901961,0.3407,0.1184,0.4591,0.4842082335003267,human,human,estimated,-6.77814,53.81603,Europe,Temperate_Without_dry_season
21895,spatial_events,0.259,-0.0287,0.1863,0.1015,0.198,-0.0304,0.2289,spatial_events|21895,-0.215,-0.8301158301158301,0,0.1863,0.1015,0.1863,0.2878,-1,0,0.6473245309242529,0.3526754690757471,0.259,0.1863,0.198,-1.3095959595959594,0,0.2289,0.2289,-1,climate,climate,estimated,-77.1432,2.0024,Latin America,Tropical
47604,spatial_events,0.789,0.30620000000000003,0.1917,0.2913,0.764,0.4829,0.2808,spatial_events|47604,0.11450000000000002,0.14512040557667935,0.30620000000000003,0.1917,0.2913,0.4979,0.7892,0.2299658565977104,0.3879878357830715,0.24290420679168778,0.3691079574252408,0.789,0.4979,0.764,0.26452879581151834,0.4829,0.2808,0.7637,0.26463270917899695,human,human,estimated,7.35751,46.15006,Europe,Polar
48960,spatial_events,0.438,0.0697,0.1746,0.1939,0.395,0.1216,0.2733,spatial_events|48960,-0.10490000000000001,-0.23949771689497718,0.0697,0.1746,0.1939,0.24430000000000002,0.43820000000000003,-0.4293900941465411,0.15905979005020537,0.3984481971702419,0.44249201277955263,0.438,0.24430000000000002,0.395,-0.3840506329113924,0.1216,0.2733,0.3949,-0.3841478855406432,climate,climate,estimated,2.64556,45.33944,Europe,Temperate_Without_dry_season
2629,spatial_events,0.366,0.1765,0.0656,0.124,0.35,0.2235,0.1268,spatial_events|2629,0.11089999999999998,0.3030054644808743,0.1765,0.0656,0.124,0.24209999999999998,0.3661,0.4580751755472945,0.48210871346626605,0.17918601475006832,0.33870527178366566,0.366,0.24209999999999998,0.35,0.2762857142857143,0.2235,0.1268,0.3503,0.27604910077076794,human,human,estimated,-70.05833,41.275,North America,Cold_Without_dry_season_Warm_Summer
3043,spatial_events,0.602,0.2668,0.1694,0.1656,0.629,0.3774,0.2512,spatial_events|3043,0.09739999999999999,0.1617940199335548,0.2668,0.1694,0.1656,0.4362,0.6018,0.22329206785878036,0.4433366566965769,0.28148886673313395,0.27517447657028915,0.602,0.4362,0.629,0.2006359300476948,0.3774,0.2512,0.6286,0.2007636016544703,human,human,estimated,147.30056,-42.54361,Oceania,Temperate_Without_dry_season
47110,spatial_events,0.518,0.2072,0.1313,0.18,0.538,0.3173,0.2208,spatial_events|47110,0.0759,0.14652509652509652,0.2072,0.1313,0.18,0.3385,0.5185,0.22422451994091577,0.3996142719382835,0.25323047251687564,0.3471552555448409,0.518,0.3385,0.538,0.179368029739777,0.3173,0.2208,0.5381,0.17933469615313144,human,human,estimated,145.95589,-41.66993,Oceania,Temperate_Without_dry_season
21913,spatial_events,0.703,0.2769,0.2162,0.2097,0.727,0.4675,0.2594,spatial_events|21913,0.060699999999999976,0.08634423897581789,0.2769,0.2162,0.2097,0.4931,0.7028,0.12309876292841204,0.3939954467842914,0.3076266363118953,0.2983779169038133,0.703,0.4931,0.727,0.2862448418156809,0.4675,0.2594,0.7269000000000001,0.2862842206630898,human,human,estimated,-76.78055,2.43268,Latin America,Tropical
1440,spatial_events,0.508,0.1763,0.1576,0.1744,0.465,0.142,0.3229,spatial_events|1440,0.018700000000000022,0.03681102362204729,0.1763,0.1576,0.1744,0.3339,0.5083,0.056004791853848525,0.34684241589612436,0.31005311823726145,0.3431044658666142,0.508,0.3339,0.465,-0.3890322580645162,0.142,0.3229,0.4649,-0.38911593891159396,human,human,estimated,32.61667,46.51667,Europe,Arid
45320,spatial_events,0.477,0.0922,0.2035,0.1814,0.463,0.1108,0.3518,spatial_events|45320,-0.11129999999999998,-0.2333333333333333,0.0922,0.2035,0.1814,0.29569999999999996,0.47709999999999997,-0.37639499492729117,0.19325089079857474,0.42653531754349194,0.3802137916579334,0.477,0.29569999999999996,0.463,-0.5205183585313174,0.1108,0.3518,0.4626,-0.5209684392563769,climate,climate,estimated,32.61667,46.51667,Europe,Arid
24110,spatial_events,0.506,0.2444,0.0352,0.2268,0.197,0.1883,0.0083,spatial_events|24110,0.2092,0.4134387351778656,0.2444,0.0352,0.2268,0.2796,0.5064,0.748211731044349,0.4826224328593997,0.06951026856240128,0.44786729857819907,0.506,0.2796,0.197,0.9137055837563451,0.1883,0.0083,0.1966,0.9155645981688708,human,human,estimated,16.05602,58.02114,Europe,Cold_Without_dry_season_Warm_Summer
48624,spatial_events,0.213,-0.0473,0.1047,0.1555,0.155,-0.0333,0.1881,spatial_events|48624,-0.152,-0.7136150234741784,0,0.1047,0.1555,0.1047,0.2602,-1,0,0.40238278247501924,0.5976172175249808,0.213,0.1047,0.155,-1.4283870967741934,0,0.1881,0.1881,-1,climate,climate,estimated,-71.5233,-44.2797,Latin America,Temperate_Dry_Summer
23006,spatial_events,0.169,0.0135,0.0611,0.0946,0.08,0.0488,0.0315,spatial_events|23006,-0.0476,-0.28165680473372784,0.0135,0.0611,0.0946,0.0746,0.16920000000000002,-0.6380697050938339,0.07978723404255318,0.3611111111111111,0.5591016548463357,0.169,0.0746,0.08,0.21625000000000003,0.0488,0.0315,0.08030000000000001,0.21544209215442092,climate,climate,estimated,28,51.16061,Europe,Cold_Without_dry_season_Warm_Summer
40582,spatial_events,0.561,0.085,0.0387,0.4372,-0.062,0.0555,-0.118,spatial_events|40582,0.04630000000000001,0.08253119429590018,0.085,0.0387,0.4372,0.1237,0.5609,0.37429264349232017,0.15154216437867715,0.06899625601711536,0.7794615796042076,0.561,0.1237,0.062,-2.7983870967741935,0.0555,0,0.0555,1,human,human,estimated,8.02556,46.38972,Europe,Polar
15130,spatial_events,0.436,0.1218,0.2016,0.1121,0.33,0.0861,0.2435,spatial_events|15130,-0.0798,-0.1830275229357798,0.1218,0.2016,0.1121,0.3234,0.4355,-0.24675324675324672,0.2796785304247991,0.46291618828932263,0.2574052812858783,0.436,0.3234,0.33,-0.4769696969696969,0.0861,0.2435,0.3296,-0.4775485436893203,climate,climate,estimated,-71.56608,-43.44371,Latin America,Temperate_Without_dry_season
4041,spatial_events,0.485,0.0678,0.1547,0.2629,0.381,0.139,0.2423,spatial_events|4041,-0.0869,-0.17917525773195878,0.0678,0.1547,0.2629,0.2225,0.48540000000000005,-0.390561797752809,0.13967861557478367,0.3187062216728471,0.5416151627523692,0.485,0.2225,0.381,-0.27112860892388446,0.139,0.2423,0.3813,-0.27091528979805923,climate,climate,estimated,6.16444,59.69702,Europe,Cold_Without_dry_season_Cold_Summer
363,spatial_events,0.542,0.0553,0.097,0.3898,0.286,0.0408,0.2454,spatial_events|363,-0.0417,-0.07693726937269373,0.0553,0.097,0.3898,0.1523,0.5421,-0.27380170715692714,0.10201069913300129,0.17893377605607821,0.7190555248109204,0.542,0.1523,0.286,-0.7153846153846155,0.0408,0.2454,0.2862,-0.7148846960167715,climate,climate,estimated,26.43333,53.41667,Europe,Cold_Without_dry_season_Warm_Summer
26435,spatial_events,0.476,0.2623,-0.0454,0.2591,0.428,0.4841,-0.0565,spatial_events|26435,0.3077,0.6464285714285714,0.2623,0,0.2591,0.2623,0.5214,1,0.5030686612965094,0,0.4969313387034906,0.476,0.2623,0.428,1.2630841121495326,0.4841,0,0.4841,1,human,human,estimated,12.17047,47.61312,Europe,Cold_Without_dry_season_Warm_Summer
42570,spatial_events,0.512,0.0985,0.1334,0.2797,0.225,0.0407,0.1847,spatial_events|42570,-0.03489999999999999,-0.06816406249999997,0.0985,0.1334,0.2797,0.2319,0.5116,-0.15049590340664074,0.19253322908522283,0.26075058639562154,0.5467161845191555,0.512,0.2319,0.225,-0.64,0.0407,0.1847,0.2254,-0.6388642413487136,climate,climate,estimated,8.63721,48.72783,Europe,Cold_Without_dry_season_Warm_Summer
1763,spatial_events,0.079,0.0552,0.0078,0.0157,0.088,0.0731,0.0146,spatial_events|1763,0.0474,0.6,0.0552,0.0078,0.0157,0.063,0.07869999999999999,0.7523809523809524,0.7013977128335451,0.09911054637865312,0.19949174078780177,0.079,0.063,0.088,0.6647727272727273,0.0731,0.0146,0.0877,0.6670467502850627,human,human,estimated,-69.3,43.76667,North America,Cold_Without_dry_season_Warm_Summer
48837,spatial_events,0.324,0.1413,0.0813,0.1016,0.284,0.1269,0.1573,spatial_events|48837,0.06000000000000001,0.1851851851851852,0.1413,0.0813,0.1016,0.22260000000000002,0.32420000000000004,0.2695417789757413,0.4358420727945712,0.2507711289327575,0.31338679827267113,0.324,0.22260000000000002,0.284,-0.10704225352112672,0.1269,0.1573,0.2842,-0.10696692470091479,human,human,estimated,-66.67672,0.28602,Latin America,Tropical
15247,spatial_events,0.375,0.0324,0.1652,0.1773,0.385,0.033,0.3518,spatial_events|15247,-0.13280000000000003,-0.3541333333333334,0.0324,0.1652,0.1773,0.1976,0.3749,-0.6720647773279353,0.08642304614563882,0.44065084022405976,0.47292611363030146,0.375,0.1976,0.385,-0.8280519480519479,0.033,0.3518,0.38480000000000003,-0.8284823284823284,climate,climate,estimated,-73.33754,-13.62495,Latin America,Temperate_Dry_Winter
48777,spatial_events,0.45,0.1271,0.1016,0.2213,0.224,0.124,0.1001,spatial_events|48777,0.025499999999999995,0.05666666666666666,0.1271,0.1016,0.2213,0.2287,0.44999999999999996,0.11149978137297768,0.28244444444444444,0.2257777777777778,0.4917777777777778,0.45,0.2287,0.224,0.1066964285714286,0.124,0.1001,0.2241,0.106648817492191,human,human,estimated,8.77929,53.65498,Europe,Temperate_Without_dry_season
48976,spatial_events,0.418,0.0103,0.2011,0.2061,0.423,0.0272,0.3958,spatial_events|48976,-0.1908,-0.4564593301435407,0.0103,0.2011,0.2061,0.2114,0.4175,-0.902554399243141,0.02467065868263473,0.48167664670658683,0.4936526946107785,0.418,0.2114,0.423,-0.8713947990543736,0.0272,0.3958,0.423,-0.8713947990543736,climate,climate,estimated,2.62278,45.45194,Europe,Temperate_Without_dry_season
3482,spatial_events,0.592,4e-4,0.4538,0.1381,0.545,-0.0057,0.5505,spatial_events|3482,-0.45339999999999997,-0.7658783783783784,4e-4,0.4538,0.1381,0.4542,0.5923,-0.9982386613826507,6.753334458889076e-4,0.7661657943609657,0.23315887219314535,0.592,0.4542,0.545,-1.0205504587155962,0,0.5505,0.5505,-1,climate,climate,estimated,-91.11546,48.13873,North America,Cold_Without_dry_season_Warm_Summer
21580,spatial_events,0.265,0.0813,0.1124,0.0714,0.27,0.1167,0.1538,spatial_events|21580,-0.031100000000000003,-0.11735849056603774,0.0813,0.1124,0.0714,0.19369999999999998,0.2651,-0.16055756324212703,0.3066767257638627,0.4239909468125236,0.26933232742361374,0.265,0.19369999999999998,0.27,-0.13740740740740737,0.1167,0.1538,0.27049999999999996,-0.13715341959334565,climate,climate,estimated,-67.88893,-14.50063,Latin America,Tropical
42681,spatial_events,0.685,0.2551,0.1834,0.2465,0.623,0.3514,0.272,spatial_events|42681,0.07169999999999999,0.1046715328467153,0.2551,0.1834,0.2465,0.4385,0.685,0.16351197263397943,0.37240875912408755,0.26773722627737223,0.3598540145985401,0.685,0.4385,0.623,0.12744783306581053,0.3514,0.272,0.6234,0.1273660571061918,human,human,estimated,8.34727,48.57351,Europe,Cold_Without_dry_season_Warm_Summer
24319,spatial_events,0.635,0.2466,0.2143,0.1741,0.521,0.2677,0.2529,spatial_events|24319,0.03230000000000002,0.0508661417322835,0.2466,0.2143,0.1741,0.4609,0.635,0.07008027771750927,0.3883464566929134,0.3374803149606299,0.2741732283464567,0.635,0.4609,0.521,0.02840690978886752,0.2677,0.2529,0.5206,0.028428736073761007,human,human,estimated,7.845,46.19556,Europe,Cold_Without_dry_season_Cold_Summer
24321,spatial_events,0.565,0.1072,0.3313,0.1262,0.548,0.1522,0.3963,spatial_events|24321,-0.22409999999999997,-0.3966371681415929,0.1072,0.3313,0.1262,0.4385,0.5647,-0.5110604332953249,0.18983531078448734,0.5866831946166106,0.2234814945989021,0.565,0.4385,0.548,-0.4454379562043795,0.1522,0.3963,0.5485,-0.44503190519598906,climate,climate,estimated,7.99167,46.34111,Europe,Cold_Without_dry_season_Warm_Summer
21917,spatial_events,0.5,0.1414,0.1465,0.2125,0.372,0.1032,0.2685,spatial_events|21917,-0.005099999999999993,-0.010199999999999987,0.1414,0.1465,0.2125,0.2879,0.5004,-0.017714484195901332,0.2825739408473222,0.29276578737010395,0.424660271782574,0.5,0.2879,0.372,-0.4443548387096774,0.1032,0.2685,0.37170000000000003,-0.4447134786117837,climate,climate,estimated,-74.16112,3.97973,Latin America,Polar
48984,spatial_events,0.728,0.1472,0.2656,0.3149,0.553,0.1381,0.4152,spatial_events|48984,-0.1184,-0.16263736263736264,0.1472,0.2656,0.3149,0.4128,0.7277,-0.2868217054263566,0.20228115981860656,0.364985570977051,0.43273326920434246,0.728,0.4128,0.553,-0.5010849909584086,0.1381,0.4152,0.5533,-0.5008133020061449,climate,climate,estimated,6.59417,44.91889,Europe,Cold_Without_dry_season_Warm_Summer
2645,spatial_events,0.372,-0.003,0.2279,0.1471,0.365,-0.0067,0.3716,spatial_events|2645,-0.2309,-0.6206989247311828,0,0.2279,0.1471,0.2279,0.375,-1,0,0.6077333333333333,0.3922666666666667,0.372,0.2279,0.365,-1.0364383561643835,0,0.3716,0.3716,-1,climate,climate,estimated,-71.03333,41.95,North America,Cold_Without_dry_season_Hot_Summer
22890,spatial_events,0.433,0.1734,0.0789,0.181,0.371,0.2253,0.1455,spatial_events|22890,0.0945,0.21824480369515012,0.1734,0.0789,0.181,0.25229999999999997,0.43329999999999996,0.37455410225921526,0.4001846295868913,0.18209093007154398,0.41772444034156475,0.433,0.25229999999999997,0.371,0.21509433962264154,0.2253,0.1455,0.3708,0.21521035598705504,human,human,estimated,7.68611,46.85083,Europe,Cold_Without_dry_season_Warm_Summer
15132,spatial_events,-0.011,0.0051,-0.0794,0.0636,0.019,0.0218,-0.0026,spatial_events|15132,0.08449999999999999,-7.681818181818182,0.0051,0,0.0636,0.0051,0.06870000000000001,1,0.074235807860262,0,0.9257641921397379,0.011,0.0051,0.019,1.2842105263157895,0.0218,0,0.0218,1,human,human,estimated,-71.49835,-41.07352,Latin America,Temperate_Without_dry_season
15331,spatial_events,0.077,0.2102,-0.1404,0.0076,0.126,0.1863,-0.0605,spatial_events|15331,0.3506,4.5532467532467535,0.2102,0,0.0076,0.2102,0.2178,1,0.9651056014692379,0,0.03489439853076217,0.077,0.2102,0.126,1.9587301587301587,0.1863,0,0.1863,1,human,human,estimated,-71.84655,-45.69413,Latin America,Polar
1897,spatial_events,0.569,0.1483,0.2,0.2208,0.55,0.2795,0.2703,spatial_events|1897,-0.051700000000000024,-0.09086115992970129,0.1483,0.2,0.2208,0.3483,0.5690999999999999,-0.14843525696238882,0.26058689158320153,0.35143208574942897,0.38798102266736956,0.569,0.3483,0.55,0.016727272727272802,0.2795,0.2703,0.5498000000000001,0.016733357584576284,climate,climate,estimated,-93.9,42.16,North America,Cold_Without_dry_season_Hot_Summer
48935,spatial_events,0.692,0.3011,0.1824,0.2084,0.703,0.4396,0.2634,spatial_events|48935,0.11869999999999997,0.1715317919075144,0.3011,0.1824,0.2084,0.4835,0.6919,0.24550155118924505,0.4351784940020234,0.26362191068073426,0.3011995953172424,0.692,0.4835,0.703,0.2506401137980085,0.4396,0.2634,0.7030000000000001,0.2506401137980085,human,human,estimated_residual_temporal_dependence,-3.93936,41.95209,Europe,Arid
48656,spatial_events,0.702,0.0313,0.4347,0.2357,0.628,0.0481,0.58,spatial_events|48656,-0.4034,-0.5746438746438747,0.0313,0.4347,0.2357,0.46599999999999997,0.7017,-0.8656652360515021,0.044605956961664535,0.6194955109020949,0.33589853213624055,0.702,0.46599999999999997,0.628,-0.8469745222929935,0.0481,0.58,0.6281,-0.8468396752109536,climate,climate,estimated,140.58726,-2.54291,Oceania,Tropical
15306,spatial_events,0.496,-0.0385,0.3823,0.152,0.36,-0.0458,0.4062,spatial_events|15306,-0.42079999999999995,-0.8483870967741934,0,0.3823,0.152,0.3823,0.5343,-1,0,0.715515627924387,0.28448437207561295,0.496,0.3823,0.36,-1.2555555555555555,0,0.4062,0.4062,-1,climate,climate,estimated,-71.88616,-52.03906,Latin America,Polar
21700,spatial_events,0.783,0.0938,0.3054,0.3835,0.645,0.1307,0.5141,spatial_events|21700,-0.2116,-0.27024265644955303,0.0938,0.3054,0.3835,0.3992,0.7827,-0.530060120240481,0.11984157403858439,0.3901878114220008,0.4899706145394149,0.783,0.3992,0.645,-0.5944186046511627,0.1307,0.5141,0.6448,-0.5946029776674937,climate,climate,estimated,-76.70941,2.36575,Latin America,Temperate_Without_dry_season
24256,spatial_events,0.351,-0.0391,0.3445,0.0457,0.385,-0.0528,0.4376,spatial_events|24256,-0.3836,-1.092877492877493,0,0.3445,0.0457,0.3445,0.3902,-1,0,0.8828805740645822,0.11711942593541773,0.351,0.3445,0.385,-1.2737662337662337,0,0.4376,0.4376,-1,climate,climate,estimated,14.60392,49.22231,Europe,Cold_Without_dry_season_Warm_Summer
47011,spatial_events,0.51,-0.0241,0.2381,0.2963,0.246,-0.0385,0.2844,spatial_events|47011,-0.2622,-0.5141176470588235,0,0.2381,0.2963,0.2381,0.5344,-1,0,0.44554640718562877,0.5544535928143712,0.51,0.2381,0.246,-1.31260162601626,0,0.2844,0.2844,-1,climate,climate,estimated,-79.15958,-4.04586,Latin America,Temperate_Without_dry_season
22660,spatial_events,0.376,0.0531,0.1982,0.125,0.38,0.0301,0.3495,spatial_events|22660,-0.14509999999999998,-0.3859042553191489,0.0531,0.1982,0.125,0.25129999999999997,0.37629999999999997,-0.5773975328292877,0.1411108158384268,0.5267074142971034,0.33218176986446984,0.376,0.25129999999999997,0.38,-0.8405263157894736,0.0301,0.3495,0.3796,-0.8414120126448893,climate,climate,estimated,10.27778,46.77611,Europe,Cold_Without_dry_season_Cold_Summer
48072,spatial_events,0.195,0.0565,0.0372,0.1014,0.15,0.0283,0.1222,spatial_events|48072,0.019300000000000005,0.098974358974359,0.0565,0.0372,0.1014,0.0937,0.1951,0.2059765208110993,0.28959507944643775,0.19067145053818554,0.5197334700153767,0.195,0.0937,0.15,-0.6260000000000001,0.0283,0.1222,0.1505,-0.623920265780731,human,human,estimated,15.86933,49.63707,Europe,Cold_Without_dry_season_Warm_Summer
2265,spatial_events,0.641,0.0202,0.3292,0.292,0.635,0.0502,0.5847,spatial_events|2265,-0.309,-0.48205928237129486,0.0202,0.3292,0.292,0.3494,0.6414,-0.884373211219233,0.03149360773308388,0.513252260679763,0.4552541315871531,0.641,0.3494,0.635,-0.8417322834645669,0.0502,0.5847,0.6349,-0.8418648606079697,climate,climate,estimated,-65.26694,48.05194,North America,Cold_Without_dry_season_Warm_Summer
4269,spatial_events,0.506,0.2588,0.1353,0.1121,0.548,0.3318,0.2162,spatial_events|4269,0.12349999999999997,0.24407114624505924,0.2588,0.1353,0.1121,0.3941,0.5062,0.31337224054808416,0.5112603713947056,0.26728565784274994,0.22145397076254447,0.506,0.3941,0.548,0.210948905109489,0.3318,0.2162,0.548,0.210948905109489,human,human,estimated,14.77529,48.99944,Europe,Cold_Without_dry_season_Warm_Summer
40795,spatial_events,0.57,0.1914,0.1551,0.2234,0.436,0.2358,0.1999,spatial_events|40795,0.0363,0.06368421052631579,0.1914,0.1551,0.2234,0.3465,0.5699,0.10476190476190476,0.33584839445516756,0.2721530092998772,0.39199859624495526,0.57,0.3465,0.436,0.08233944954128444,0.2358,0.1999,0.4357,0.08239614413587334,human,human,estimated,-70.79309,41.32761,North America,Cold_Without_dry_season_Warm_Summer
21915,spatial_events,0.787,0.2009,0.4173,0.1685,0.792,0.2773,0.5144,spatial_events|21915,-0.2164,-0.2749682337992376,0.2009,0.4173,0.1685,0.6182,0.7867,-0.35004852798447106,0.25537053514681585,0.5304436252701157,0.21418583958306853,0.787,0.6182,0.792,-0.29936868686868684,0.2773,0.5144,0.7917,-0.29948212706833394,climate,climate,estimated,-76.52225,3.10116,Latin America,Tropical
3452,spatial_events,0.352,0.0932,0.0256,0.2328,-0.045,0.0473,-0.0927,spatial_events|3452,0.06760000000000001,0.19204545454545457,0.0932,0.0256,0.2328,0.1188,0.3516,0.5690235690235691,0.26507394766780434,0.07281001137656427,0.6621160409556314,0.352,0.1188,0.045,-3.1111111111111116,0.0473,0,0.0473,1,human,human,estimated,-90.35,45.3,North America,Cold_Without_dry_season_Warm_Summer
48735,spatial_events,0.339,-8e-4,0.1721,0.1674,0.298,0.0069,0.2913,spatial_events|48735,-0.1729,-0.5100294985250737,0,0.1721,0.1674,0.1721,0.3395,-1,0,0.5069219440353461,0.49307805596465387,0.339,0.1721,0.298,-0.9543624161073826,0.0069,0.2913,0.2982,-0.9537223340040241,climate,climate,estimated,13.40649,49.01398,Europe,Cold_Without_dry_season_Cold_Summer
48614,spatial_events,0.252,0.0061,0.1678,0.0777,0.172,1e-4,0.1719,spatial_events|48614,-0.1617,-0.6416666666666667,0.0061,0.1678,0.0777,0.1739,0.2516,-0.9298447383553767,0.024244833068362483,0.6669316375198728,0.3088235294117647,0.252,0.1739,0.172,-0.9988372093023257,1e-4,0.1719,0.172,-0.9988372093023257,climate,climate,estimated,-79.11153,-4.37461,Latin America,Temperate_Without_dry_season
2318,spatial_events,0.335,0.0382,0.0658,0.2309,0.279,0.0683,0.2112,spatial_events|2318,-0.0276,-0.08238805970149253,0.0382,0.0658,0.2309,0.104,0.3349,-0.2653846153846154,0.11406389967154375,0.1964765601672141,0.6894595401612422,0.335,0.104,0.279,-0.5121863799283154,0.0683,0.2112,0.27949999999999997,-0.5112701252236136,climate,climate,estimated,-85.17917,46.13194,North America,Cold_Without_dry_season_Warm_Summer
24097,spatial_events,0.497,0.2167,0.0505,0.2299,0.251,0.1627,0.0884,spatial_events|24097,0.16620000000000001,0.33440643863179076,0.2167,0.0505,0.2299,0.2672,0.4971,0.6220059880239521,0.435928384630859,0.1015892174612754,0.4624823979078656,0.497,0.2672,0.251,0.29601593625498007,0.1627,0.0884,0.2511,0.29589804858622065,human,human,estimated,17.19626,48.97602,Europe,Cold_Without_dry_season_Warm_Summer
45400,spatial_events,0.565,0.3092,0.0486,0.2069,0.551,0.5139,0.0372,spatial_events|45400,0.2606,0.4612389380530974,0.3092,0.0486,0.2069,0.35779999999999995,0.5647,0.728339854667412,0.5475473702851071,0.08606339649371347,0.3663892332211794,0.565,0.35779999999999995,0.551,0.8651542649727767,0.5139,0.0372,0.5511,0.8649972781709309,human,human,estimated,27.46167,59.17528,Europe,Cold_Without_dry_season_Warm_Summer
24250,spatial_events,0.711,0.2839,0.2715,0.1557,0.669,0.3293,0.3393,spatial_events|24250,0.012399999999999967,0.017440225035161697,0.2839,0.2715,0.1557,0.5554,0.7111000000000001,0.022326251350378044,0.39924061313458015,0.38180284066938547,0.2189565461960343,0.711,0.5554,0.669,-0.0149476831091181,0.3293,0.3393,0.6686,-0.014956625785222867,human,human,estimated,14.02583,49.37639,Europe,Cold_Without_dry_season_Warm_Summer
2663,spatial_events,0.629,0.075,0.2725,0.2811,0.576,0.0834,0.4927,spatial_events|2663,-0.1975,-0.3139904610492846,0.075,0.2725,0.2811,0.34750000000000003,0.6286,-0.5683453237410072,0.11931275851097677,0.43350302258988227,0.44718421889914095,0.629,0.34750000000000003,0.576,-0.7105902777777778,0.0834,0.4927,0.5761000000000001,-0.7104669328241624,climate,climate,estimated,-81.50634,27.58253,North America,Temperate_Without_dry_season
40452,spatial_events,0.223,0.1537,-0.0218,0.0907,0.241,0.1599,0.0807,spatial_events|40452,0.1755,0.7869955156950672,0.1537,0,0.0907,0.1537,0.2444,1,0.6288870703764321,0,0.3711129296235679,0.223,0.1537,0.241,0.32863070539419087,0.1599,0.0807,0.24059999999999998,0.32917705735660846,human,human,estimated,7.05,47.24056,Europe,Cold_Without_dry_season_Warm_Summer
22950,spatial_events,0.304,0.1265,-0.0533,0.2311,0.118,0.1687,-0.0504,spatial_events|22950,0.17980000000000002,0.5914473684210527,0.1265,0,0.2311,0.1265,0.35760000000000003,1,0.3537472035794183,0,0.6462527964205816,0.304,0.1265,0.118,1.8567796610169491,0.1687,0,0.1687,1,human,human,estimated,19.46271,54.10053,Europe,Cold_Without_dry_season_Warm_Summer
26520,spatial_events,0.544,0.2518,0.1317,0.1609,0.518,0.3497,0.1685,spatial_events|26520,0.12010000000000001,0.22077205882352943,0.2518,0.1317,0.1609,0.38350000000000006,0.5444,0.3131681877444589,0.4625275532696547,0.24191770756796477,0.29555473916238056,0.544,0.38350000000000006,0.518,0.3498069498069498,0.3497,0.1685,0.5182,0.34967194133539176,human,human,estimated,7.09361,46.17667,Europe,Polar
4524,spatial_events,0.497,0.1035,0.2688,0.1244,0.54,0.1995,0.3403,spatial_events|4524,-0.1653,-0.3325955734406439,0.1035,0.2688,0.1244,0.37229999999999996,0.4967,-0.443996776792909,0.2083752768270586,0.5411717334407087,0.25045298973223273,0.497,0.37229999999999996,0.54,-0.26074074074074066,0.1995,0.3403,0.5398000000000001,-0.26083734716561685,climate,climate,estimated,1.75,48.41667,Europe,Temperate_Without_dry_season
26514,spatial_events,0.393,0.1239,0.1605,0.1087,0.322,0.1653,0.1562,spatial_events|26514,-0.03660000000000001,-0.09312977099236643,0.1239,0.1605,0.1087,0.2844,0.3931,-0.1286919831223629,0.3151869753243449,0.40829305520223863,0.27651996947341645,0.393,0.2844,0.322,0.02826086956521738,0.1653,0.1562,0.3215,0.028304821150855357,climate,climate,estimated,12.29357,47.65663,Europe,Cold_Without_dry_season_Warm_Summer
